timestamp,x,x_dot,pitch,pitch_rate,u_pitch,cmd_x,target_speed,height,k_x,k_x_dot,k_theta,k_theta_dot,eff_target_pitch,eff_target_pitch_rate
17.0251,1.88735,0.538945,0.0261346,0.0132427,0.572972,-0.522919,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.027022,0
17.0301,1.88735,0.538945,0.0261346,0.0132427,0.575217,-0.523009,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0270122,0
17.0352,1.89258,0.538174,0.0262677,0.0131658,0.559228,-0.522369,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0271954,0
17.0401,1.89258,0.538174,0.0262677,0.0131658,0.561408,-0.522456,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0271859,0
17.0451,1.89781,0.537416,0.0264,0.0130889,0.545902,-0.521836,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0273661,0
17.0501,1.89781,0.537416,0.0264,0.0130889,0.548054,-0.521922,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0273567,0
17.0551,1.90304,0.536668,0.0265324,0.0130291,0.534105,-0.521364,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0275346,0
17.0601,1.90304,0.536668,0.0265324,0.0130291,0.536204,-0.521448,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0275254,0
17.0651,1.90826,0.535931,0.0266646,0.0129803,0.523462,-0.520938,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0277008,0
17.0701,1.90826,0.535931,0.0266646,0.0129803,0.525518,-0.521021,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0276918,0
17.0751,1.91347,0.535207,0.0267958,0.0129229,0.512735,-0.520509,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.027864,0
17.0801,1.91347,0.535207,0.0267958,0.0129229,0.514748,-0.52059,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0278553,0
17.0851,1.91868,0.534497,0.0269253,0.0128455,0.501222,-0.520049,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0280239,0
17.0901,1.91868,0.534497,0.0269253,0.0128455,0.503204,-0.520128,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0280153,0
17.0951,1.92389,0.533802,0.0270533,0.0127569,0.489437,-0.519577,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0281807,0
17.1001,1.92389,0.533802,0.0270533,0.0127569,0.491373,-0.519655,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0281722,0
17.1051,1.92909,0.533118,0.0271807,0.0126738,0.478406,-0.519136,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0283349,0
17.1101,1.92909,0.533118,0.0271807,0.0126738,0.480306,-0.519212,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0283266,0
17.1151,1.93429,0.532445,0.0273078,0.012603,0.468561,-0.518742,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0284868,0
17.1201,1.93429,0.532445,0.0273078,0.012603,0.470433,-0.518817,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0284786,0
17.1251,1.93948,0.531783,0.0274342,0.0125349,0.459309,-0.518372,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0286361,0
17.1301,1.93948,0.531783,0.0274342,0.0125349,0.461131,-0.518445,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0286282,0
17.1351,1.94467,0.531135,0.0275592,0.0124554,0.449763,-0.517991,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0287825,0
17.1401,1.94467,0.531135,0.0275592,0.0124554,0.451546,-0.518062,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0287747,0
17.1451,1.94985,0.530501,0.0276827,0.0123621,0.439768,-0.517591,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0289257,0
17.1501,1.94985,0.530501,0.0276827,0.0123621,0.441516,-0.517661,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.028918,0
17.1551,1.95503,0.529879,0.027805,0.0122653,0.429933,-0.517197,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.029066,0
17.1601,1.95503,0.529879,0.027805,0.0122653,0.431636,-0.517265,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0290586,0
17.1651,1.96021,0.529268,0.0279265,0.0121754,0.420907,-0.516836,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.029204,0
17.1701,1.96021,0.529268,0.0279265,0.0121754,0.422577,-0.516903,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0291967,0
17.1751,1.96538,0.528668,0.0280475,0.0120924,0.412686,-0.516507,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0293396,0
17.1801,1.96538,0.528668,0.0280475,0.0120924,0.414333,-0.516573,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0293324,0
17.1851,1.97055,0.528079,0.0281674,0.0120068,0.40469,-0.516188,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0294724,0
17.1901,1.97055,0.528079,0.0281674,0.0120068,0.406299,-0.516252,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0294654,0
17.1951,1.97572,0.527504,0.0282858,0.0119108,0.396418,-0.515857,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0296024,0
17.2001,1.97572,0.527504,0.0282858,0.0119108,0.397991,-0.51592,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0295955,0
17.2051,1.98088,0.526941,0.0284028,0.0118068,0.387998,-0.51552,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0297294,0
17.2101,1.98088,0.526941,0.0284028,0.0118068,0.389547,-0.515582,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0297227,0
17.2151,1.98604,0.52639,0.0285186,0.0117034,0.379977,-0.515199,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0298539,0
17.2201,1.98604,0.52639,0.0285186,0.0117034,0.381497,-0.51526,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0298472,0
17.2251,1.99119,0.52585,0.0286337,0.011606,0.372663,-0.514907,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0299759,0
17.2301,1.99119,0.52585,0.0286337,0.011606,0.374146,-0.514966,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0299694,0
17.2351,1.99635,0.52532,0.0287478,0.0115109,0.365845,-0.514634,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0300955,0
17.2401,1.99635,0.52532,0.0287478,0.0115109,0.367292,-0.514692,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0300892,0
17.2451,2.0015,0.524803,0.0288607,0.011411,0.359051,-0.514362,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0302124,0
17.2501,2.0015,0.524803,0.0288607,0.011411,0.360478,-0.514419,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0302062,0
17.2551,2.00664,0.524297,0.0289721,0.0113033,0.352119,-0.514085,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0303265,0
17.2601,2.00664,0.524297,0.0289721,0.0113033,0.353512,-0.51414,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0303204,0
17.2651,2.01179,0.523803,0.0290821,0.0111919,0.345256,-0.51381,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.030438,0
17.2701,2.01179,0.523803,0.0290821,0.0111919,0.346622,-0.513865,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.030432,0
17.2751,2.01693,0.52332,0.0291911,0.0110828,0.338846,-0.513554,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.030547,0
17.2801,2.01693,0.52332,0.0291911,0.0110828,0.340186,-0.513607,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0305411,0
17.285,2.01693,0.52332,0.0292991,0.0110274,0.363046,-0.514522,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0305353,0
17.2901,2.02207,0.522847,0.0292991,0.0109776,0.33433,-0.513373,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0306478,0
17.2951,2.02207,0.522847,0.0292991,0.0109776,0.335641,-0.513426,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0306421,0
17.3001,2.0272,0.522385,0.029406,0.0108721,0.328762,-0.51315,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.030752,0
17.3051,2.0272,0.522385,0.029406,0.0108721,0.330043,-0.513202,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0307464,0
17.3101,2.03234,0.521935,0.0295114,0.0107612,0.323151,-0.512926,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0308535,0
17.3151,2.03234,0.521935,0.0295114,0.0107612,0.324404,-0.512976,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.030848,0
17.3201,2.03747,0.521498,0.0296144,0.0106264,0.316333,-0.512653,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0309518,0
17.3251,2.03747,0.521498,0.0296144,0.0106264,0.317565,-0.512703,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0309464,0
17.3301,2.0426,0.521072,0.0297162,0.0104946,0.30994,-0.512398,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0310477,0
17.3351,2.0426,0.521072,0.0297162,0.0104946,0.311158,-0.512446,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0310424,0
17.3402,2.04773,0.520654,0.0298177,0.0103851,0.305225,-0.512209,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0311418,0
17.3452,2.04773,0.520654,0.0298177,0.0103851,0.306408,-0.512256,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0311367,0
17.3501,2.05285,0.520243,0.0299189,0.0102906,0.301686,-0.512067,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0312343,0
17.3551,2.05285,0.520243,0.0299189,0.0102906,0.302853,-0.512114,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0312292,0
17.3601,2.05797,0.519844,0.0300186,0.0101873,0.297901,-0.511916,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0313241,0
17.3651,2.05797,0.519844,0.0300186,0.0101873,0.299033,-0.511961,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0313191,0
17.3701,2.06309,0.519457,0.0301161,0.0100626,0.293038,-0.511722,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0314109,0
17.3752,2.06309,0.519457,0.0301161,0.0100626,0.294165,-0.511767,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.031406,0
17.3801,2.06821,0.519083,0.0302117,0.0099273,0.28775,-0.51151,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0314949,0
17.3851,2.06821,0.519083,0.0302117,0.0099273,0.288838,-0.511554,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0314902,0
17.3901,2.07333,0.518717,0.0303063,0.00980097,0.28324,-0.51133,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0315769,0
17.3951,2.07333,0.518717,0.0303063,0.00980097,0.284318,-0.511373,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0315722,0
17.4001,2.07845,0.518359,0.0304005,0.00969119,0.279998,-0.5112,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0316572,0
17.4051,2.07845,0.518359,0.0304005,0.00969119,0.281049,-0.511242,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0316526,0
17.4101,2.08356,0.518009,0.0304938,0.00958596,0.27728,-0.511091,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0317354,0
17.4151,2.08356,0.518009,0.0304938,0.00958596,0.278314,-0.511133,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0317309,0
17.4201,2.08867,0.517671,0.0305854,0.00946922,0.274076,-0.510963,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0318111,0
17.4251,2.08867,0.517671,0.0305854,0.00946922,0.27509,-0.511004,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0318067,0
17.4301,2.09378,0.517344,0.0306749,0.00933811,0.270198,-0.510808,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0318841,0
17.4351,2.09378,0.517344,0.0306749,0.00933811,0.271193,-0.510848,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0318798,0
17.4401,2.09889,0.517027,0.030763,0.00920488,0.266384,-0.510655,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0319547,0
17.4451,2.09889,0.517027,0.030763,0.00920488,0.26736,-0.510694,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0319505,0
17.4501,2.104,0.516718,0.0308503,0.00908207,0.263412,-0.510536,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0320236,0
17.4551,2.104,0.516718,0.0308503,0.00908207,0.264371,-0.510575,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0320194,0
17.4601,2.10911,0.516417,0.0309368,0.00896924,0.26126,-0.51045,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0320906,0
17.4651,2.10911,0.516417,0.0309368,0.00896924,0.262207,-0.510488,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0320864,0
17.4701,2.11422,0.516125,0.031022,0.00885492,0.259222,-0.510369,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0321555,0
17.4751,2.11422,0.516125,0.031022,0.00885492,0.26015,-0.510406,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0321514,0
17.4801,2.11932,0.515843,0.0311054,0.00873003,0.256718,-0.510269,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0322179,0
17.4851,2.11932,0.515843,0.0311054,0.00873003,0.257627,-0.510305,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0322139,0
17.4901,2.12442,0.515571,0.0311872,0.00859741,0.253906,-0.510156,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.032278,0
17.4951,2.12442,0.515571,0.0311872,0.00859741,0.254797,-0.510192,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0322741,0
17.5001,2.12953,0.515308,0.0312677,0.00846749,0.251432,-0.510057,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0323361,0
17.5051,2.12953,0.515308,0.0312677,0.00846749,0.252302,-0.510092,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0323323,0
17.5101,2.13463,0.515052,0.0313473,0.00834645,0.249663,-0.509987,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0323925,0
17.5151,2.13463,0.515052,0.0313473,0.00834645,0.250528,-0.510021,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0323887,0
17.5201,2.13973,0.514804,0.0314259,0.00823007,0.248365,-0.509935,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.032447,0
17.5251,2.13973,0.514804,0.0314259,0.00823007,0.249213,-0.509969,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0324433,0
17.5301,2.14483,0.514565,0.0315031,0.00810941,0.246957,-0.509878,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0324995,0
17.5351,2.14483,0.514565,0.0315031,0.00810941,0.247795,-0.509912,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0324958,0
17.5401,2.14993,0.514335,0.0315786,0.00798091,0.245224,-0.509809,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0325497,0
17.5451,2.14993,0.514335,0.0315786,0.00798091,0.246039,-0.509842,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0325461,0
17.5501,2.14993,0.514335,0.0316526,0.00784967,0.256146,-0.510246,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0325425,0
17.5551,2.15503,0.514114,0.0316526,0.00784967,0.244271,-0.509771,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0325943,0
17.5601,2.16013,0.5139,0.0317255,0.00772313,0.242122,-0.509685,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0326442,0
17.5651,2.16013,0.5139,0.0317255,0.00772313,0.242926,-0.509717,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0326407,0
17.5701,2.16013,0.5139,0.0317974,0.00765972,0.256488,-0.51026,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0326373,0
17.5751,2.16523,0.513694,0.0317974,0.00760265,0.242093,-0.509684,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0326855,0
17.5801,2.16523,0.513694,0.0317974,0.00760265,0.242879,-0.509715,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.032682,0
17.5851,2.17032,0.513495,0.0318681,0.00748307,0.241455,-0.509658,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0327284,0
17.5901,2.17032,0.513495,0.0318681,0.00748307,0.242229,-0.509689,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.032725,0
17.5951,2.17542,0.513304,0.0319373,0.00735891,0.240661,-0.509626,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0327693,0
17.6001,2.17542,0.513304,0.0319373,0.00735891,0.241429,-0.509657,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.032766,0
17.6052,2.18052,0.513124,0.0320044,0.00721918,0.239017,-0.509561,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0328079,0
17.6101,2.18052,0.513124,0.0320044,0.00721918,0.239764,-0.509591,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0328046,0
17.6151,2.18561,0.51295,0.0320702,0.00708208,0.237622,-0.509505,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0328447,0
17.6201,2.18561,0.51295,0.0320702,0.00708208,0.238365,-0.509535,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0328415,0
17.6251,2.19071,0.512782,0.0321355,0.00696135,0.237355,-0.509494,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0328803,0
17.6301,2.19071,0.512782,0.0321355,0.00696135,0.238086,-0.509523,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0328771,0
17.6351,2.1958,0.51262,0.0322001,0.00685191,0.237896,-0.509516,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0329145,0
17.6401,2.1958,0.51262,0.0322001,0.00685191,0.23862,-0.509545,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0329114,0
17.6451,2.2009,0.512465,0.0322633,0.00673748,0.238244,-0.50953,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.032947,0
17.6501,2.2009,0.512465,0.0322633,0.00673748,0.238958,-0.509558,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0329438,0
17.6551,2.20599,0.512319,0.0323246,0.00660917,0.237821,-0.509513,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0329773,0
17.6602,2.20599,0.512319,0.0323246,0.00660917,0.238535,-0.509541,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0329742,0
17.6651,2.21109,0.512181,0.0323842,0.00647416,0.237065,-0.509483,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0330057,0
17.6701,2.21109,0.512181,0.0323842,0.00647416,0.237768,-0.509511,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0330026,0
17.6751,2.21619,0.512049,0.0324427,0.00634626,0.236832,-0.509473,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0330326,0
17.6801,2.21619,0.512049,0.0324427,0.00634626,0.237519,-0.509501,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0330296,0
17.6851,2.22128,0.511922,0.0325007,0.00623072,0.237434,-0.509497,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0330583,0
17.6901,2.22128,0.511922,0.0325007,0.00623072,0.238116,-0.509525,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0330554,0
17.6951,2.22638,0.511801,0.0325576,0.00611942,0.238389,-0.509536,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0330827,0
17.7001,2.22638,0.511801,0.0325576,0.00611942,0.239066,-0.509563,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0330797,0
17.7051,2.23147,0.511687,0.032613,0.0060011,0.238984,-0.509559,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0331052,0
17.7101,2.23147,0.511687,0.032613,0.0060011,0.239655,-0.509586,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0331023,0
17.7151,2.23657,0.511581,0.0326667,0.0058736,0.239074,-0.509563,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.033126,0
17.7201,2.23657,0.511581,0.0326667,0.0058736,0.239741,-0.50959,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0331231,0
17.7251,2.24166,0.511481,0.0327191,0.00574534,0.239167,-0.509567,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0331452,0
17.7301,2.24166,0.511481,0.0327191,0.00574534,0.239827,-0.509593,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0331423,0
17.7351,2.24676,0.511387,0.0327706,0.00562513,0.23982,-0.509593,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0331631,0
17.7401,2.24676,0.511387,0.0327706,0.00562513,0.240469,-0.509619,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0331602,0
17.7451,2.25185,0.511297,0.0328213,0.00551291,0.241016,-0.509641,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0331798,0
17.7501,2.25185,0.511297,0.0328213,0.00551291,0.241664,-0.509667,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.033177,0
17.7551,2.25695,0.511213,0.0328708,0.00540066,0.242266,-0.509691,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0331952,0
17.7601,2.25695,0.511213,0.0328708,0.00540066,0.24291,-0.509716,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0331924,0
17.7651,2.26205,0.511136,0.0329188,0.00528187,0.24316,-0.509726,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332089,0
17.7701,2.26205,0.511136,0.0329188,0.00528187,0.243802,-0.509752,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332061,0
17.7751,2.26714,0.511065,0.0329653,0.00515843,0.243801,-0.509752,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332211,0
17.7801,2.26714,0.511065,0.0329653,0.00515843,0.244442,-0.509778,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332183,0
17.7851,2.27224,0.510999,0.0330107,0.00503757,0.244632,-0.509785,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.033232,0
17.7901,2.27224,0.510999,0.0330107,0.00503757,0.245265,-0.509811,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332293,0
17.7951,2.27224,0.510999,0.0330553,0.0049237,0.249432,-0.509977,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332265,0
17.8001,2.27734,0.510938,0.0330553,0.0049237,0.246559,-0.509862,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.033239,0
17.8051,2.27734,0.510938,0.0330989,0.00481414,0.250761,-0.51003,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332363,0
17.8101,2.28244,0.510882,0.0330989,0.00481414,0.248149,-0.509926,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332477,0
17.8151,2.28244,0.510882,0.0331412,0.00470256,0.251952,-0.510078,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.033245,0
17.8201,2.28754,0.510831,0.0331412,0.00470256,0.249652,-0.509986,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.033255,0
17.8251,2.28754,0.510831,0.0331412,0.00470256,0.250273,-0.510011,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332523,0
17.8301,2.29264,0.510786,0.0331822,0.00458634,0.250881,-0.510035,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332609,0
17.8351,2.29264,0.510786,0.0331822,0.00458634,0.2515,-0.51006,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332582,0
17.8401,2.29774,0.510746,0.0332219,0.00446873,0.25204,-0.510082,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332655,0
17.8451,2.29774,0.510746,0.0332219,0.00446873,0.252655,-0.510106,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332628,0
17.8501,2.30284,0.510711,0.0332602,0.00434621,0.252895,-0.510116,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332687,0
17.8551,2.30284,0.510711,0.0332602,0.00434621,0.25351,-0.51014,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.033266,0
17.8601,2.30794,0.510681,0.0332975,0.00423067,0.254184,-0.510167,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332709,0
17.8652,2.30794,0.510681,0.0332975,0.00423067,0.254798,-0.510192,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332683,0
17.8701,2.31304,0.510654,0.0333343,0.00412614,0.256164,-0.510247,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332724,0
17.8751,2.31304,0.510654,0.0333343,0.00412614,0.25678,-0.510271,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332697,0
17.8801,2.31814,0.510631,0.0333702,0.00402538,0.25839,-0.510336,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332728,0
17.8851,2.31814,0.510631,0.0333702,0.00402538,0.258996,-0.51036,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332702,0
17.8901,2.32324,0.510613,0.0334048,0.00391877,0.260255,-0.51041,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.033272,0
17.8951,2.32324,0.510613,0.0334048,0.00391877,0.260858,-0.510434,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332694,0
17.9001,2.32835,0.5106,0.0334379,0.00380506,0.261665,-0.510467,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332699,0
17.9051,2.32835,0.5106,0.0334379,0.00380506,0.262272,-0.510491,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332672,0
17.9101,2.33345,0.510592,0.0334698,0.00369158,0.26308,-0.510523,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332666,0
17.9151,2.33345,0.510592,0.0334698,0.00369158,0.263686,-0.510547,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.033264,0
17.9201,2.33856,0.510587,0.033501,0.00358558,0.264943,-0.510598,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332626,0
17.9251,2.33856,0.510587,0.033501,0.00358558,0.265551,-0.510622,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.03326,0
17.9301,2.34366,0.510585,0.0335315,0.00348653,0.267228,-0.510689,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332578,0
17.9351,2.34366,0.510585,0.0335315,0.00348653,0.267835,-0.510713,0.5,0.5,-6.365,-48.5719,-229.4,-58.6391,0.0332552,0
