time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,adapt_state,delta_y_target,delta_y_apply_rate,filtered_x_accel,observation_window_range,capture_progress,verify_progress,target_updated,u_raw,u_model,tau_each
5.245,0.5,0.64,0,-0.297462,0,-0.297462,0.00843338,0.0291951,-0.0185103,0.0215461,0.0215461,0.00764899,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00405863,-0.00493666,0,0,-0.300075,0.00488666,0,1,0,1,0,0,0,0,0,0,0,0.00419549,0,0,0,0,-0.854767,-0.854767,0.427383
5.25,0.5,0.64,0,-0.297086,0,-0.297086,0.0118531,0.0281114,-0.0331818,0.0215461,0.0215461,0.0065653,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00348351,-0.0049222,0,0,-0.300046,0.00495598,0,1,0,1,0,0,0,0,0,0,0,0.00466701,0,0,0,0,-1.87057,-1.87057,0.935283
5.255,0.5,0.64,0,-0.29674,0,-0.29674,0.0144645,0.0281114,-0.0331818,0.0215461,0.0215461,0.0065653,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00348351,-0.00490789,0,0,-0.300013,0.00505059,0,1,0,1,0,0,0,0,0,0,0,0.00536225,0,0,0,0,-1.7408,-1.7408,0.870399
5.26,0.5,0.64,0,-0.296452,0,-0.296452,0.0164166,0.0281114,-0.0331818,0.0215461,0.0215461,0.0065653,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00348351,-0.00489371,0,0,-0.299977,0.00516369,0,1,0,1,0,0,0,0,0,0,0,0.00620386,0,0,0,0,-1.6436,-1.6436,0.8218
5.265,0.5,0.64,0,-0.296247,0,-0.296247,0.0172302,0.0273838,-0.0357625,0.0215461,0.0215461,0.00583776,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00309742,-0.00487584,0,0,-0.29994,0.00528375,0,1,0,1,0,0,0,0,0,0,0,0.00707241,0,0,0,0,-1.93771,-1.93771,0.968853
5.27,0.5,0.64,0,-0.29614,0,-0.29614,0.0170618,0.0273838,-0.0357625,0.0215461,0.0215461,0.00583776,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00309742,-0.00485815,0,0,-0.299902,0.00540095,0,1,0,1,0,0,0,0,0,0,0,0.00787061,0,0,0,0,-1.94525,-1.94525,0.972626
5.275,0.5,0.64,0,-0.296123,0,-0.296123,0.0160396,0.0272325,-0.0271635,0.0215461,0.0215461,0.00568647,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00301714,-0.00483983,0,0,-0.299865,0.0055068,0,1,0,1,0,0,0,0,0,0,0,0.00851929,0,0,0,0,-1.48594,-1.48594,0.742969
5.28,0.5,0.64,0,-0.2962,0,-0.2962,0.0140745,0.0272325,-0.0271635,0.0215461,0.0215461,0.00568647,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00301714,-0.00482169,0,0,-0.299828,0.00559205,0,1,0,1,0,0,0,0,0,0,0,0.00893533,0,0,0,0,-1.58242,-1.58242,0.79121
5.284,0.5,0.64,0,-0.29636,0,-0.29636,0.0114818,0.0276442,-0.0100069,0.0215461,0.0215461,0.00609813,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00323559,-0.00480905,0,0,-0.299801,0.00563898,0,1,0,1,0,0,0,0,0,0,0,0.00904501,0,0,0,0,-0.525937,-0.525937,0.262968
5.289,0.5,0.64,0,-0.296594,0,-0.296594,0.00826301,0.0276442,-0.0100069,0.0215461,0.0215461,0.00609813,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00323559,-0.0047934,0,0,-0.299769,0.00566509,0,1,0,1,0,0,0,0,0,0,0,0.00885856,0,0,0,0,-0.684663,-0.684663,0.342332
5.294,0.5,0.64,0,-0.29687,0,-0.29687,0.00502088,0.0284813,0.00943662,0.0215461,0.0215461,0.00693519,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00367981,-0.00478232,0,0,-0.29974,0.00565868,0,1,0,1,0,0,0,0,0,0,0,0.00836399,0,0,0,0,0.584625,0.584625,-0.292313
5.299,0.5,0.64,0,-0.297168,0,-0.297168,0.00167741,0.0284813,0.00943662,0.0215461,0.0215461,0.00693519,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00367981,-0.00477135,0,0,-0.299714,0.00561907,0,1,0,1,0,0,0,0,0,0,0,0.00756967,0,0,0,0,0.419398,0.419398,-0.209699
5.304,0.5,0.64,0,-0.297453,0,-0.297453,-0.00109485,0.0294311,0.0242967,0.0215461,0.0215461,0.00788501,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00418389,-0.0047655,0,0,-0.299692,0.00555226,0,1,0,1,0,0,0,0,0,0,0,0.00654888,0,0,0,0,1.44777,1.44777,-0.723886
5.309,0.5,0.64,0,-0.297704,0,-0.297704,-0.00342441,0.0294311,0.0242967,0.0215461,0.0215461,0.00788501,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00418389,-0.00475971,0,0,-0.299672,0.00546294,0,1,0,1,0,0,0,0,0,0,0,0.00535825,0,0,0,0,1.33238,1.33238,-0.66619
5.314,0.5,0.64,0,-0.297892,0,-0.297892,-0.00480798,0.0301514,0.029531,0.0215461,0.0215461,0.00860535,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.0045662,-0.00475779,0,0,-0.299654,0.00536075,0,1,0,1,0,0,0,0,0,0,0,0.00410008,0,0,0,0,1.76518,1.76518,-0.882591
5.319,0.5,0.64,0,-0.298003,0,-0.298003,-0.00537877,0.0301514,0.029531,0.0215461,0.0215461,0.00860535,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.0045662,-0.00475588,0,0,-0.299638,0.00525389,0,1,0,1,0,0,0,0,0,0,0,0.0028578,0,0,0,0,1.73659,1.73659,-0.868297
5.324,0.5,0.64,0,-0.298027,0,-0.298027,-0.00497453,0.0303923,0.0236554,0.0215461,0.0215461,0.00884626,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00469406,-0.00475527,0,0,-0.299622,0.00515211,0,1,0,1,0,0,0,0,0,0,0,0.0017257,0,0,0,0,1.44075,1.44075,-0.720374
5.329,0.5,0.64,0,-0.297959,0,-0.297959,-0.00368708,0.0303923,0.0236554,0.0215461,0.0215461,0.00884626,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00469406,-0.00475466,0,0,-0.299605,0.00506416,0,1,0,1,0,0,0,0,0,0,0,0.000783648,0,0,0,0,1.50407,1.50407,-0.752035
5.334,0.5,0.64,0,-0.297812,0,-0.297812,-0.0017411,0.0300818,0.00916163,0.0215461,0.0215461,0.00853577,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00452927,-0.00475241,0,0,-0.299587,0.00499645,0,1,0,1,0,0,0,0,0,0,0,8.49442e-05,0,0,0,0,0.608495,0.608495,-0.304248
5.338,0.5,0.64,0,-0.297591,0,-0.297591,0.000843028,0.0300818,0.00916163,0.0215461,0.0215461,0.00853577,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00452927,-0.00475064,0,0,-0.299572,0.00496335,0,1,0,1,0,0,0,0,0,0,0,-0.000242803,0,0,0,0,0.736131,0.736131,-0.368066
5.343,0.5,0.64,0,-0.297326,0,-0.297326,0.00354618,0.029346,-0.00848506,0.0215461,0.0215461,0.00779994,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00413874,-0.00474455,0,0,-0.299549,0.00494925,0,1,0,1,0,0,0,0,0,0,0,-0.000368505,0,0,0,0,-0.421823,-0.421823,0.210911
5.348,0.5,0.64,0,-0.297033,0,-0.297033,0.00642326,0.029346,-0.00848506,0.0215461,0.0215461,0.00779994,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00413874,-0.00473852,0,0,-0.299524,0.00496392,0,1,0,1,0,0,0,0,0,0,0,-0.000207472,0,0,0,0,-0.279413,-0.279413,0.139707
5.353,0.5,0.64,0,-0.296746,0,-0.296746,0.00885464,0.0284583,-0.0228703,0.0215461,0.0215461,0.00691223,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00366762,-0.00472786,0,0,-0.299497,0.00500263,0,1,0,1,0,0,0,0,0,0,0,0.00018026,0,0,0,0,-1.27969,-1.27969,0.639844
5.358,0.5,0.64,0,-0.296484,0,-0.296484,0.0109475,0.0284583,-0.0228703,0.0215461,0.0215461,0.00691223,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00366762,-0.00471732,0,0,-0.299467,0.00506178,0,1,0,1,0,0,0,0,0,0,0,0.000748453,0,0,0,0,-1.17578,-1.17578,0.58789
