time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,adapt_state,delta_y_target,delta_y_apply_rate,filtered_x_accel,observation_window_range,capture_progress,verify_progress,target_updated,u_raw,u_model,tau_each
26.109,0.5,0.64,0,-0.0116302,-0.0135453,0.00191513,9.16071e-06,0.0309151,2.47914e-08,0.0309687,0.0309687,-5.36111e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84554e-05,2.84623e-05,0,0,0.00191028,9.89413e-06,0,1,0,0,0,0,0,0,0,0,0,-1.49654e-06,0,0,0,0,2.38293e-05,2.38293e-05,-1.19147e-05
26.114,0.5,0.64,0,-0.0116302,-0.0135453,0.00191517,9.15381e-06,0.0309151,2.51562e-08,0.0309687,0.0309687,-5.36108e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84552e-05,2.84622e-05,0,0,0.00191033,9.88677e-06,0,1,0,0,0,0,0,0,0,0,0,-1.49541e-06,0,0,0,0,2.38669e-05,2.38669e-05,-1.19334e-05
26.119,0.5,0.64,0,-0.0116301,-0.0135453,0.00191522,9.14691e-06,0.0309151,2.51562e-08,0.0309687,0.0309687,-5.36108e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84552e-05,2.84622e-05,0,0,0.00191038,9.87941e-06,0,1,0,0,0,0,0,0,0,0,0,-1.49428e-06,0,0,0,0,2.38178e-05,2.38178e-05,-1.19089e-05
26.124,0.5,0.64,0,-0.0116301,-0.0135453,0.00191526,9.14005e-06,0.0309151,2.53383e-08,0.0309687,0.0309687,-5.36106e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84551e-05,2.84621e-05,0,0,0.00191042,9.87351e-06,0,1,0,0,0,0,0,0,0,0,0,-1.49344e-06,0,0,0,0,2.38445e-05,2.38445e-05,-1.19222e-05
26.128,0.5,0.64,0,-0.01163,-0.0135453,0.00191531,9.1332e-06,0.0309151,2.53383e-08,0.0309687,0.0309687,-5.36106e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84551e-05,2.8462e-05,0,0,0.00191047,9.86615e-06,0,1,0,0,0,0,0,0,0,0,0,-1.49246e-06,0,0,0,0,2.37972e-05,2.37972e-05,-1.18986e-05
26.133,0.5,0.64,0,-0.01163,-0.0135453,0.00191535,9.12638e-06,0.0309151,2.52663e-08,0.0309687,0.0309687,-5.36103e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84549e-05,2.8462e-05,0,0,0.00191051,9.85879e-06,0,1,0,0,0,0,0,0,0,0,0,-1.49147e-06,0,0,0,0,2.38076e-05,2.38076e-05,-1.19038e-05
26.138,0.5,0.64,0,-0.01163,-0.0135453,0.0019154,9.11958e-06,0.0309151,2.52663e-08,0.0309687,0.0309687,-5.36103e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84549e-05,2.84619e-05,0,0,0.00191056,9.85143e-06,0,1,0,0,0,0,0,0,0,0,0,-1.49047e-06,0,0,0,0,2.37626e-05,2.37626e-05,-1.18813e-05
26.143,0.5,0.64,0,-0.0116299,-0.0135453,0.00191544,9.11282e-06,0.0309151,2.49609e-08,0.0309687,0.0309687,-5.36101e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84548e-05,2.84618e-05,0,0,0.00191061,9.84408e-06,0,1,0,0,0,0,0,0,0,0,0,-1.48947e-06,0,0,0,0,2.37571e-05,2.37571e-05,-1.18785e-05
26.148,0.5,0.64,0,-0.0116299,-0.0135453,0.00191549,9.10607e-06,0.0309151,2.49609e-08,0.0309687,0.0309687,-5.36101e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84548e-05,2.84618e-05,0,0,0.00191066,9.83674e-06,0,1,0,0,0,0,0,0,0,0,0,-1.48845e-06,0,0,0,0,2.3714e-05,2.3714e-05,-1.1857e-05
26.153,0.5,0.64,0,-0.0116298,-0.0135453,0.00191553,9.09934e-06,0.0309151,2.45247e-08,0.0309687,0.0309687,-5.36098e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84547e-05,2.84617e-05,0,0,0.00191071,9.8294e-06,0,1,0,0,0,0,0,0,0,0,0,-1.48743e-06,0,0,0,0,2.36988e-05,2.36988e-05,-1.18494e-05
