timestamp,state,state_name,z,z_dot,pitch,pitch_rate,acc_z,cmd_x,x,x_dot,hip_pos_left,knee_pos_left,hip_pos_right,knee_pos_right,hip_effort_left,knee_effort_left,hip_cmd_left,knee_cmd_left,hip_cmd_right,knee_cmd_right,hip_pos_cmd_left,knee_pos_cmd_left,hip_pos_cmd_right,knee_pos_cmd_right,tau_ff_hip,tau_ff_knee,F_z
12.2351,5,RECOVERY,0.431798,-0.00231128,0.104657,0.0577485,9.71787,0.359778,-2.54265,-0.372346,0.161365,-0.120272,0.161972,-0.120227,0,0,-1.22373,-23.0557,-1.25299,-23.0706,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.7
12.2401,5,RECOVERY,0.431798,-0.00231128,0.104657,0.0577485,9.71787,0.361358,-2.54265,-0.372346,0.161365,-0.120272,0.161972,-0.120227,0,0,-1.22253,-23.0557,-1.25179,-23.0706,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.7
12.2451,5,RECOVERY,0.431753,-0.00277506,0.104921,0.0525496,9.72367,0.364726,-2.54623,-0.371198,0.161598,-0.120109,0.162205,-0.120064,0,0,-1.1694,-23.0753,-1.19865,-23.0902,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.775
12.2501,5,RECOVERY,0.431753,-0.00277506,0.104921,0.0525496,9.72367,0.366306,-2.54623,-0.371198,0.161598,-0.120109,0.162205,-0.120064,0,0,-1.1682,-23.0753,-1.19745,-23.0902,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.775
12.2551,5,RECOVERY,0.43171,-0.00307456,0.105146,0.0480866,9.7359,0.369911,-2.54984,-0.370411,0.16168,-0.119957,0.162287,-0.119912,0,0,-1.12698,-23.0763,-1.15622,-23.0913,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.833
12.2601,5,RECOVERY,0.43171,-0.00307456,0.105146,0.0480866,9.7359,0.371491,-2.54984,-0.370411,0.16168,-0.119957,0.162287,-0.119912,0,0,-1.12578,-23.0763,-1.15502,-23.0913,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.833
12.2651,5,RECOVERY,0.431673,-0.00319722,0.105436,0.0457743,9.75166,0.373307,-2.55351,-0.370083,0.161721,-0.119841,0.162327,-0.119795,0,0,-1.12486,-23.0569,-1.15407,-23.072,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.869
12.2701,5,RECOVERY,0.431673,-0.00319722,0.105436,0.0457743,9.75166,0.374888,-2.55351,-0.370083,0.161721,-0.119841,0.162327,-0.119795,0,0,-1.12366,-23.0569,-1.15287,-23.072,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.869
12.2751,5,RECOVERY,0.431647,-0.0030649,0.10585,0.0460378,9.76725,0.373994,-2.55722,-0.370195,0.161803,-0.11977,0.16241,-0.119724,0,0,-1.14878,-23.0242,-1.17795,-23.0393,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.872
12.2801,5,RECOVERY,0.431647,-0.0030649,0.10585,0.0460378,9.76725,0.375575,-2.55722,-0.370195,0.161803,-0.11977,0.16241,-0.119724,0,0,-1.14758,-23.0242,-1.17675,-23.0393,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.872
12.2851,5,RECOVERY,0.431632,-0.00271951,0.106391,0.0481341,9.7775,0.372371,-2.56097,-0.370571,0.161974,-0.119739,0.16258,-0.119693,0,0,-1.17813,-22.9917,-1.20727,-23.0068,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.848
12.2901,5,RECOVERY,0.431632,-0.00271951,0.106391,0.0481341,9.7775,0.373951,-2.56097,-0.370571,0.161974,-0.119739,0.16258,-0.119693,0,0,-1.17693,-22.9917,-1.20607,-23.0068,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.848
12.2951,5,RECOVERY,0.431623,-0.00230592,0.107041,0.0512802,9.76884,0.3689,-2.56473,-0.370971,0.162276,-0.119735,0.162883,-0.119689,0,0,-1.2167,-22.97,-1.24583,-22.9852,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.812
12.3001,5,RECOVERY,0.431623,-0.00230592,0.107041,0.0512802,9.76884,0.37048,-2.56473,-0.370971,0.162276,-0.119735,0.162883,-0.119689,0,0,-1.2155,-22.97,-1.24463,-22.9852,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.812
12.3051,5,RECOVERY,0.431617,-0.0019314,0.107764,0.0547412,9.76284,0.364265,-2.56846,-0.37121,0.162708,-0.119735,0.163314,-0.119688,0,0,-1.25985,-22.9596,-1.28898,-22.9747,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.778
12.3101,5,RECOVERY,0.431617,-0.0019314,0.107764,0.0547412,9.76284,0.365846,-2.56846,-0.37121,0.162708,-0.119735,0.163314,-0.119688,0,0,-1.25865,-22.9596,-1.28778,-22.9747,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.778
12.3151,5,RECOVERY,0.43161,-0.00165269,0.108514,0.0577632,9.75695,0.359305,-2.57217,-0.371151,0.163251,-0.119726,0.163858,-0.119679,0,0,-1.29964,-22.9589,-1.3288,-22.974,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.755
12.3201,5,RECOVERY,0.43161,-0.00165269,0.108514,0.0577632,9.75695,0.360886,-2.57217,-0.371151,0.163251,-0.119726,0.163858,-0.119679,0,0,-1.29844,-22.9589,-1.3276,-22.974,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.755
12.3251,5,RECOVERY,0.431601,-0.00150404,0.109242,0.0596178,9.7476,0.355007,-2.57583,-0.370727,0.163863,-0.119699,0.164469,-0.119652,0,0,-1.32335,-22.971,-1.35253,-22.986,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.746
12.3301,5,RECOVERY,0.431601,-0.00150404,0.109242,0.0596178,9.7476,0.356587,-2.57583,-0.370727,0.163863,-0.119699,0.164469,-0.119652,0,0,-1.32215,-22.971,-1.35133,-22.986,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.746
12.3351,5,RECOVERY,0.431585,-0.00150864,0.109896,0.0597937,9.73693,0.352268,-2.57944,-0.369939,0.164478,-0.119642,0.165084,-0.119595,0,0,-1.32478,-22.9938,-1.35398,-23.0089,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.757
12.3401,5,RECOVERY,0.431585,-0.00150864,0.109896,0.0597937,9.73693,0.353849,-2.57944,-0.369939,0.164478,-0.119642,0.165084,-0.119595,0,0,-1.32358,-22.9938,-1.35278,-23.0089,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.757
12.3451,5,RECOVERY,0.431561,-0.00167199,0.110444,0.0582046,9.72792,0.351589,-2.583,-0.368871,0.165027,-0.119554,0.165634,-0.119507,0,0,-1.30531,-23.0224,-1.33453,-23.0375,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.788
12.3501,5,RECOVERY,0.431561,-0.00167199,0.110444,0.0582046,9.72792,0.35317,-2.583,-0.368871,0.165027,-0.119554,0.165634,-0.119507,0,0,-1.30411,-23.0224,-1.33333,-23.0375,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.788
12.3551,5,RECOVERY,0.43153,-0.00199268,0.110879,0.0552252,9.72316,0.352922,-2.58654,-0.367669,0.165463,-0.119438,0.166069,-0.119391,0,0,-1.27135,-23.0504,-1.30059,-23.0655,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.84
12.3601,5,RECOVERY,0.43153,-0.00199268,0.110879,0.0552252,9.72316,0.354503,-2.58654,-0.367669,0.165463,-0.119438,0.166069,-0.119391,0,0,-1.27015,-23.0504,-1.29939,-23.0655,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.84
12.3651,5,RECOVERY,0.431493,-0.00239743,0.111221,0.0515747,9.724,0.35571,-2.59007,-0.366509,0.165763,-0.119306,0.16637,-0.119259,0,0,-1.23222,-23.0714,-1.26146,-23.0865,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.904
12.3701,5,RECOVERY,0.431493,-0.00239743,0.111221,0.0515747,9.724,0.35729,-2.59007,-0.366509,0.165763,-0.119306,0.16637,-0.119259,0,0,-1.23102,-23.0714,-1.26026,-23.0865,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.904
12.3751,5,RECOVERY,0.431456,-0.00265214,0.111515,0.0481227,9.73028,0.359041,-2.59362,-0.365549,0.165942,-0.119174,0.166548,-0.119128,0,0,-1.19843,-23.0789,-1.22766,-23.094,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.954
12.3801,5,RECOVERY,0.431456,-0.00265214,0.111515,0.0481227,9.73028,0.360621,-2.59362,-0.365549,0.165942,-0.119174,0.166548,-0.119128,0,0,-1.19723,-23.0789,-1.22646,-23.094,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.954
12.3851,5,RECOVERY,0.43142,-0.00284935,0.111815,0.045673,9.74044,0.361882,-2.59719,-0.364888,0.166041,-0.119058,0.166648,-0.119011,0,0,-1.17882,-23.0739,-1.20804,-23.089,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.996
12.3901,5,RECOVERY,0.43142,-0.00284935,0.111815,0.045673,9.74044,0.363463,-2.59719,-0.364888,0.166041,-0.119058,0.166648,-0.119011,0,0,-1.17762,-23.0739,-1.20684,-23.089,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.996
12.3952,5,RECOVERY,0.43139,-0.00287706,0.112172,0.0447635,9.75177,0.363341,-2.6008,-0.364547,0.166123,-0.118968,0.16673,-0.118921,0,0,-1.17862,-23.0575,-1.20781,-23.0727,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.018
12.4001,5,RECOVERY,0.43139,-0.00287706,0.112172,0.0447635,9.75177,0.364921,-2.6008,-0.364547,0.166123,-0.118968,0.16673,-0.118921,0,0,-1.17742,-23.0575,-1.20661,-23.0727,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.018
12.4051,5,RECOVERY,0.431368,-0.00274101,0.112622,0.045543,9.76151,0.362875,-2.60443,-0.36446,0.166252,-0.118909,0.166858,-0.118862,0,0,-1.1983,-23.0347,-1.22747,-23.0499,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.019
12.4101,5,RECOVERY,0.431368,-0.00274101,0.112622,0.045543,9.76151,0.364455,-2.60443,-0.36446,0.166252,-0.118909,0.166858,-0.118862,0,0,-1.1971,-23.0347,-1.22627,-23.0499,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.019
12.4151,5,RECOVERY,0.431368,-0.00274101,0.113177,0.0477414,9.76722,0.359509,-2.60443,-0.36446,0.166252,-0.118909,0.166858,-0.118862,0,0,-1.18449,-23.0231,-1.21366,-23.0383,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.019
12.4201,5,RECOVERY,0.431352,-0.0024584,0.113177,0.0477414,9.76722,0.362,-2.60808,-0.364497,0.166479,-0.118877,0.167085,-0.11883,0,0,-1.23221,-23.0115,-1.26137,-23.0267,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196
12.4251,5,RECOVERY,0.431352,-0.0024584,0.113821,0.0507425,9.76749,0.355562,-2.60808,-0.364497,0.166479,-0.118877,0.167085,-0.11883,0,0,-1.21798,-22.998,-1.24714,-23.0132,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196
12.4301,5,RECOVERY,0.431342,-0.00213601,0.113821,0.0507425,9.76749,0.357981,-2.61173,-0.364494,0.16683,-0.118863,0.167436,-0.118816,0,0,-1.27445,-22.9947,-1.3036,-23.01,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.975
12.4351,5,RECOVERY,0.431342,-0.00213601,0.113821,0.0507425,9.76749,0.359561,-2.61173,-0.364494,0.16683,-0.118863,0.167436,-0.118816,0,0,-1.27325,-22.9947,-1.3024,-23.01,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.975
12.4401,5,RECOVERY,0.431334,-0.00183951,0.114518,0.0537413,9.76225,0.353198,-2.61535,-0.364294,0.1673,-0.118851,0.167906,-0.118804,0,0,-1.3139,-22.989,-1.34305,-23.0041,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.95
12.4451,5,RECOVERY,0.431334,-0.00183951,0.114518,0.0537413,9.76225,0.354778,-2.61535,-0.364294,0.1673,-0.118851,0.167906,-0.118804,0,0,-1.3127,-22.989,-1.34185,-23.0041,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.95
12.4501,5,RECOVERY,0.431325,-0.00164566,0.115217,0.0559476,9.75283,0.348621,-2.61893,-0.363789,0.167854,-0.118827,0.16846,-0.11878,0,0,-1.34158,-22.9961,-1.37075,-23.0113,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.937
12.4551,5,RECOVERY,0.431325,-0.00164566,0.115217,0.0559476,9.75283,0.350202,-2.61893,-0.363789,0.167854,-0.118827,0.16846,-0.11878,0,0,-1.34038,-22.9961,-1.36955,-23.0113,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.937
12.4601,5,RECOVERY,0.43131,-0.00159984,0.115868,0.0567823,9.74155,0.345145,-2.62246,-0.362942,0.168437,-0.118779,0.169043,-0.118731,0,0,-1.35162,-23.0149,-1.38082,-23.03,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.941
12.4651,5,RECOVERY,0.43131,-0.00159984,0.115868,0.0567823,9.74155,0.346726,-2.62246,-0.362942,0.168437,-0.118779,0.169043,-0.118731,0,0,-1.35042,-23.0149,-1.37962,-23.03,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.941
12.4701,5,RECOVERY,0.431289,-0.00169517,0.116433,0.0560158,9.73116,0.343372,-2.62594,-0.361796,0.168987,-0.1187,0.169593,-0.118652,0,0,-1.34265,-23.0409,-1.37187,-23.056,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.965
12.4751,5,RECOVERY,0.431289,-0.00169517,0.116433,0.0560158,9.73116,0.344952,-2.62594,-0.361796,0.168987,-0.1187,0.169593,-0.118652,0,0,-1.34145,-23.0409,-1.37067,-23.056,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,195.965
12.4801,5,RECOVERY,0.43126,-0.00195656,0.116895,0.0538165,9.72438,0.34371,-2.62941,-0.360591,0.169407,-0.118596,0.170013,-0.118548,0,0,-1.29896,-23.0658,-1.32819,-23.0809,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.009
12.4851,5,RECOVERY,0.43126,-0.00195656,0.116895,0.0538165,9.72438,0.345291,-2.62941,-0.360591,0.169407,-0.118596,0.170013,-0.118548,0,0,-1.29776,-23.0658,-1.32699,-23.0809,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.009
12.4901,5,RECOVERY,0.431225,-0.00229111,0.117266,0.05076,9.72245,0.34551,-2.63286,-0.359339,0.169716,-0.118472,0.170323,-0.118424,0,0,-1.26585,-23.088,-1.29509,-23.1032,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.065
12.4951,5,RECOVERY,0.431225,-0.00229111,0.117266,0.05076,9.72245,0.347091,-2.63286,-0.359339,0.169716,-0.118472,0.170323,-0.118424,0,0,-1.26465,-23.088,-1.29389,-23.1032,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.065
12.5001,5,RECOVERY,0.431188,-0.00259543,0.11759,0.0479117,9.72693,0.347703,-2.63631,-0.358216,0.169926,-0.118343,0.170532,-0.118296,0,0,-1.24435,-23.0981,-1.27358,-23.1132,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.119
12.5051,5,RECOVERY,0.431188,-0.00259543,0.11759,0.0479117,9.72693,0.349283,-2.63631,-0.358216,0.169926,-0.118343,0.170532,-0.118296,0,0,-1.24315,-23.0981,-1.27238,-23.1132,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.119
12.5101,5,RECOVERY,0.431153,-0.00280344,0.117922,0.0459424,9.73522,0.349395,-2.63978,-0.357326,0.170077,-0.118227,0.170683,-0.118179,0,0,-1.23295,-23.0963,-1.26217,-23.1115,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.162
12.5151,5,RECOVERY,0.431153,-0.00280344,0.117922,0.0459424,9.73522,0.350975,-2.63978,-0.357326,0.170077,-0.118227,0.170683,-0.118179,0,0,-1.23175,-23.0963,-1.26097,-23.1115,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.162
12.5201,5,RECOVERY,0.43113,-0.00268735,0.118301,0.0451766,9.7443,0.349984,-2.64328,-0.356682,0.170219,-0.11813,0.170825,-0.118082,0,0,-1.23443,-23.0827,-1.26363,-23.0979,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.165
12.5251,5,RECOVERY,0.43113,-0.00268735,0.118301,0.0451766,9.7443,0.351565,-2.64328,-0.356682,0.170219,-0.11813,0.170825,-0.118082,0,0,-1.23323,-23.0827,-1.26243,-23.0979,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.165
12.5301,5,RECOVERY,0.431097,-0.00280125,0.118749,0.0456724,9.75195,0.349124,-2.64679,-0.356226,0.170397,-0.118057,0.171003,-0.118009,0,0,-1.25008,-23.0708,-1.27927,-23.086,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.198
12.5351,5,RECOVERY,0.431097,-0.00280125,0.118749,0.0456724,9.75195,0.350704,-2.64679,-0.356226,0.170397,-0.118057,0.171003,-0.118009,0,0,-1.24888,-23.0708,-1.27807,-23.086,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.198
12.5401,5,RECOVERY,0.431077,-0.00260284,0.119275,0.0472097,9.75623,0.346792,-2.6503,-0.355853,0.17065,-0.118004,0.171256,-0.117956,0,0,-1.27748,-23.0557,-1.30666,-23.0709,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.191
12.5451,5,RECOVERY,0.431077,-0.00260284,0.119275,0.0472097,9.75623,0.348372,-2.6503,-0.355853,0.17065,-0.118004,0.171256,-0.117956,0,0,-1.27628,-23.0557,-1.30546,-23.0709,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.191
12.5501,5,RECOVERY,0.431061,-0.00238363,0.119865,0.0493296,9.75682,0.343308,-2.65381,-0.355441,0.170996,-0.117963,0.171602,-0.117915,0,0,-1.31048,-23.0452,-1.33966,-23.0604,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.18
12.5551,5,RECOVERY,0.431061,-0.00238363,0.119865,0.0493296,9.75682,0.344888,-2.65381,-0.355441,0.170996,-0.117963,0.171602,-0.117915,0,0,-1.30928,-23.0452,-1.33846,-23.0604,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.18
12.5601,5,RECOVERY,0.431046,-0.0021776,0.120491,0.051424,9.75329,0.339283,-2.65729,-0.354875,0.17143,-0.117925,0.172036,-0.117876,0,0,-1.34095,-23.0428,-1.37013,-23.0581,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.168
12.5651,5,RECOVERY,0.431046,-0.0021776,0.120491,0.051424,9.75329,0.340863,-2.65729,-0.354875,0.17143,-0.117925,0.172036,-0.117876,0,0,-1.33975,-23.0428,-1.36893,-23.0581,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.168
12.5701,5,RECOVERY,0.43103,-0.00202707,0.121116,0.0528926,9.74662,0.33546,-2.66074,-0.354076,0.171925,-0.117877,0.172531,-0.117828,0,0,-1.36192,-23.0499,-1.39112,-23.0651,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.163
12.5751,5,RECOVERY,0.43103,-0.00202707,0.121116,0.0528926,9.74662,0.337041,-2.66074,-0.354076,0.171925,-0.117877,0.172531,-0.117828,0,0,-1.36072,-23.0499,-1.38992,-23.0651,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.163
12.5801,5,RECOVERY,0.431011,-0.00203187,0.121702,0.0533039,9.73858,0.332518,-2.66415,-0.353019,0.172437,-0.117811,0.173043,-0.117762,0,0,-1.36913,-23.0662,-1.39835,-23.0814,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.176
12.5851,5,RECOVERY,0.431011,-0.00203187,0.121702,0.0533039,9.73858,0.334098,-2.66415,-0.353019,0.172437,-0.117811,0.173043,-0.117762,0,0,-1.36793,-23.0662,-1.39715,-23.0814,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.176
12.5901,5,RECOVERY,0.430987,-0.00211882,0.12222,0.0525014,9.73125,0.330895,-2.66752,-0.351741,0.172921,-0.117722,0.173527,-0.117674,0,0,-1.3619,-23.0873,-1.39114,-23.1024,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.2
12.5952,5,RECOVERY,0.430987,-0.00211882,0.12222,0.0525014,9.73125,0.332475,-2.66752,-0.351741,0.172921,-0.117722,0.173527,-0.117674,0,0,-1.3607,-23.0873,-1.38994,-23.1024,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.2
12.6001,5,RECOVERY,0.430957,-0.00227268,0.122658,0.0506365,9.72655,0.330691,-2.67086,-0.35033,0.173337,-0.117613,0.173943,-0.117565,0,0,-1.34311,-23.1087,-1.37236,-23.1239,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.235
12.6051,5,RECOVERY,0.430957,-0.00227268,0.122658,0.0506365,9.72655,0.332271,-2.67086,-0.35033,0.173337,-0.117613,0.173943,-0.117565,0,0,-1.34191,-23.1087,-1.37116,-23.1239,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.235
12.6102,5,RECOVERY,0.430923,-0.00252034,0.123026,0.0481206,9.72559,0.33165,-2.67419,-0.348901,0.173663,-0.117491,0.174269,-0.117442,0,0,-1.31821,-23.1268,-1.34747,-23.142,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.281
12.6151,5,RECOVERY,0.430923,-0.00252034,0.123026,0.0481206,9.72559,0.33323,-2.67419,-0.348901,0.173663,-0.117491,0.174269,-0.117442,0,0,-1.31701,-23.1268,-1.34627,-23.142,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.281
12.6201,5,RECOVERY,0.430888,-0.00274783,0.123347,0.0455168,9.72851,0.333234,-2.67751,-0.347571,0.1739,-0.117365,0.174506,-0.117317,0,0,-1.29414,-23.1373,-1.3234,-23.1525,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.327
12.6251,5,RECOVERY,0.430888,-0.00274783,0.123347,0.0455168,9.72851,0.334814,-2.67751,-0.347571,0.1739,-0.117365,0.174506,-0.117317,0,0,-1.29294,-23.1373,-1.3222,-23.1525,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.327
12.6301,5,RECOVERY,0.430853,-0.00290012,0.123657,0.0434007,9.73459,0.334758,-2.68084,-0.346424,0.174069,-0.117247,0.174675,-0.117198,0,0,-1.2776,-23.1384,-1.30684,-23.1536,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.364
12.6351,5,RECOVERY,0.430853,-0.00290012,0.123657,0.0434007,9.73459,0.336338,-2.68084,-0.346424,0.174069,-0.117247,0.174675,-0.117198,0,0,-1.2764,-23.1384,-1.30564,-23.1536,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.364
12.6401,5,RECOVERY,0.430821,-0.00292164,0.123992,0.0422167,9.74223,0.335565,-2.68419,-0.345495,0.174209,-0.117145,0.174816,-0.117097,0,0,-1.27319,-23.1304,-1.30242,-23.1457,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.386
12.6451,5,RECOVERY,0.430821,-0.00292164,0.123992,0.0422167,9.74223,0.337146,-2.68419,-0.345495,0.174209,-0.117145,0.174816,-0.117097,0,0,-1.27199,-23.1304,-1.30122,-23.1457,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.386
12.6501,5,RECOVERY,0.430795,-0.00285971,0.12438,0.0421699,9.7495,0.335188,-2.68755,-0.344762,0.174364,-0.117066,0.17497,-0.117017,0,0,-1.2823,-23.1169,-1.31151,-23.1321,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.397
12.6551,5,RECOVERY,0.430795,-0.00285971,0.12438,0.0421699,9.7495,0.336768,-2.68755,-0.344762,0.174364,-0.117066,0.17497,-0.117017,0,0,-1.2811,-23.1169,-1.31031,-23.1321,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.397
12.6601,5,RECOVERY,0.430774,-0.00268656,0.124837,0.0431792,9.75453,0.333461,-2.69092,-0.344153,0.174572,-0.117008,0.175178,-0.116959,0,0,-1.30299,-23.1013,-1.33219,-23.1166,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.393
12.6651,5,RECOVERY,0.430774,-0.00268656,0.124837,0.0431792,9.75453,0.335041,-2.69092,-0.344153,0.174572,-0.117008,0.175178,-0.116959,0,0,-1.30179,-23.1013,-1.33099,-23.1166,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.393
12.6701,5,RECOVERY,0.430758,-0.00245168,0.125358,0.0449071,9.75613,0.330554,-2.69429,-0.343562,0.174857,-0.116967,0.175463,-0.116918,0,0,-1.33054,-23.0883,-1.35973,-23.1036,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.38
12.6751,5,RECOVERY,0.430758,-0.00245168,0.125358,0.0449071,9.75613,0.332134,-2.69429,-0.343562,0.174857,-0.116967,0.175463,-0.116918,0,0,-1.32934,-23.0883,-1.35853,-23.1036,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.38
12.6801,5,RECOVERY,0.430744,-0.00219587,0.125925,0.0468483,9.75393,0.32692,-2.69764,-0.34288,0.175223,-0.116932,0.175829,-0.116883,0,0,-1.35861,-23.0814,-1.3878,-23.0967,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.363
12.6851,5,RECOVERY,0.430744,-0.00219587,0.125925,0.0468483,9.75393,0.3285,-2.69764,-0.34288,0.175223,-0.116932,0.175829,-0.116883,0,0,-1.35741,-23.0814,-1.3866,-23.0967,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.363
12.6901,5,RECOVERY,0.430731,-0.00200494,0.126505,0.0484583,9.74849,0.323179,-2.70096,-0.342021,0.175655,-0.116894,0.17626,-0.116845,0,0,-1.3808,-23.0831,-1.41001,-23.0984,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.353
12.6951,5,RECOVERY,0.430731,-0.00200494,0.126505,0.0484583,9.74849,0.324759,-2.70096,-0.342021,0.175655,-0.116894,0.17626,-0.116845,0,0,-1.3796,-23.0831,-1.40881,-23.0984,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.353
12.7001,5,RECOVERY,0.430715,-0.00189895,0.127065,0.049289,9.74113,0.319958,-2.70425,-0.340939,0.176118,-0.116844,0.176724,-0.116795,0,0,-1.39239,-23.093,-1.42161,-23.1083,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.352
12.7051,5,RECOVERY,0.430715,-0.00189895,0.127065,0.049289,9.74113,0.321538,-2.70425,-0.340939,0.176118,-0.116844,0.176724,-0.116795,0,0,-1.39119,-23.093,-1.42041,-23.1083,-0.301539,0.328833,-0.301539,0.328833,1.86708,23.5879,196.352
