time,gain_mode,height,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq,theta_error,k_x,k_x_dot,k_theta,k_theta_dot,u_raw,u_model,tau_each
17.9851,1,0.3,-0.0422089,0,-0.0422089,0.0106134,0.11815,-0.00101783,0.11844,-0.000289901,-5.62271,-42.6665,-156.509,-35.8467,0.133651,0.133651,-0.0668257
17.9901,1,0.3,-0.0421658,0,-0.0421658,0.0105161,0.118192,-3.97848e-05,0.11844,-0.000247588,-5.62271,-42.6665,-156.509,-35.8467,0.171425,0.171425,-0.0857125
17.9951,1,0.3,-0.0421222,0,-0.0421222,0.0104277,0.118192,-3.97848e-05,0.11844,-0.000247588,-5.62271,-42.6665,-156.509,-35.8467,0.167895,0.167895,-0.0839476
18.0002,1,0.3,-0.0420771,0,-0.0420771,0.0103666,0.118228,0.000462377,0.11844,-0.000212041,-5.62271,-42.6665,-156.509,-35.8467,0.189106,0.189106,-0.0945531
18.0051,1,0.3,-0.0420298,0,-0.0420298,0.010329,0.118228,0.000462377,0.11844,-0.000212041,-5.62271,-42.6665,-156.509,-35.8467,0.187768,0.187768,-0.093884
18.0101,1,0.3,-0.0419799,0,-0.0419799,0.0103239,0.11824,0.000321881,0.11844,-0.000200459,-5.62271,-42.6665,-156.509,-35.8467,0.184607,0.184607,-0.0923035
18.0151,1,0.3,-0.041927,0,-0.041927,0.0103481,0.11824,0.000321881,0.11844,-0.000200459,-5.62271,-42.6665,-156.509,-35.8467,0.185936,0.185936,-0.0929682
18.0201,1,0.3,-0.0418714,0,-0.0418714,0.0103977,0.118219,-0.000388557,0.11844,-0.000220873,-5.62271,-42.6665,-156.509,-35.8467,0.159704,0.159704,-0.079852
18.0251,1,0.3,-0.0418131,0,-0.0418131,0.0104714,0.118219,-0.000388557,0.11844,-0.000220873,-5.62271,-42.6665,-156.509,-35.8467,0.163177,0.163177,-0.0815885
18.0301,1,0.3,-0.041753,0,-0.041753,0.010554,0.118171,-0.00138545,0.11844,-0.000269231,-5.62271,-42.6665,-156.509,-35.8467,0.123735,0.123735,-0.0618677
18.0351,1,0.3,-0.0416915,0,-0.0416915,0.0106465,0.118171,-0.00138545,0.11844,-0.000269231,-5.62271,-42.6665,-156.509,-35.8467,0.128029,0.128029,-0.0640145
18.0401,1,0.3,-0.0416299,0,-0.0416299,0.0107281,0.118109,-0.00228131,0.11844,-0.000330992,-5.62271,-42.6665,-156.509,-35.8467,0.0900789,0.0900789,-0.0450394
18.0451,1,0.3,-0.0415687,0,-0.0415687,0.0108019,0.118109,-0.00228131,0.11844,-0.000330992,-5.62271,-42.6665,-156.509,-35.8467,0.0935692,0.0935692,-0.0467846
18.0501,1,0.3,-0.0415091,0,-0.0415091,0.0108491,0.118053,-0.00272918,0.11844,-0.000386606,-5.62271,-42.6665,-156.509,-35.8467,0.0711587,0.0711587,-0.0355793
18.0551,1,0.3,-0.0414516,0,-0.0414516,0.0108735,0.118053,-0.00272918,0.11844,-0.000386606,-5.62271,-42.6665,-156.509,-35.8467,0.0725255,0.0725255,-0.0362628
18.0601,1,0.3,-0.0413967,0,-0.0413967,0.0108657,0.118021,-0.00255117,0.11844,-0.000418804,-5.62271,-42.6665,-156.509,-35.8467,0.0738401,0.0738401,-0.0369201
18.0651,1,0.3,-0.0413449,0,-0.0413449,0.0108287,0.118021,-0.00255117,0.11844,-0.000418804,-5.62271,-42.6665,-156.509,-35.8467,0.0725553,0.0725553,-0.0362777
18.0701,1,0.3,-0.041296,0,-0.041296,0.0107657,0.118021,-0.00180322,0.11844,-0.000418996,-5.62271,-42.6665,-156.509,-35.8467,0.0969224,0.0969224,-0.0484612
18.0751,1,0.3,-0.0412498,0,-0.0412498,0.010678,0.118021,-0.00180322,0.11844,-0.000418996,-5.62271,-42.6665,-156.509,-35.8467,0.0934402,0.0934402,-0.0467201
18.0801,1,0.3,-0.0412056,0,-0.0412056,0.01058,0.11805,-0.000752666,0.11844,-0.0003904,-5.62271,-42.6665,-156.509,-35.8467,0.131642,0.131642,-0.0658211
18.0851,1,0.3,-0.041163,0,-0.041163,0.0104708,0.11805,-0.000752666,0.11844,-0.0003904,-5.62271,-42.6665,-156.509,-35.8467,0.127224,0.127224,-0.0636121
18.0901,1,0.3,-0.0411208,0,-0.0411208,0.0103708,0.118093,0.000222505,0.11844,-0.000346764,-5.62271,-42.6665,-156.509,-35.8467,0.164982,0.164982,-0.0824908
18.0951,1,0.3,-0.0410784,0,-0.0410784,0.0102771,0.118093,0.000222505,0.11844,-0.000346764,-5.62271,-42.6665,-156.509,-35.8467,0.161222,0.161222,-0.0806112
18.1001,1,0.3,-0.0410347,0,-0.0410347,0.0102085,0.118133,0.000774765,0.11844,-0.000307187,-5.62271,-42.6665,-156.509,-35.8467,0.18453,0.18453,-0.092265
18.1051,1,0.3,-0.0409891,0,-0.0409891,0.0101611,0.118133,0.000774765,0.11844,-0.000307187,-5.62271,-42.6665,-156.509,-35.8467,0.182764,0.182764,-0.0913818
18.1102,1,0.3,-0.040941,0,-0.040941,0.0101451,0.118151,0.000715791,0.11844,-0.000289001,-5.62271,-42.6665,-156.509,-35.8467,0.183086,0.183086,-0.091543
18.1151,1,0.3,-0.0408902,0,-0.0408902,0.0101574,0.118151,0.000715791,0.11844,-0.000289001,-5.62271,-42.6665,-156.509,-35.8467,0.183893,0.183893,-0.0919463
18.1201,1,0.3,-0.0408366,0,-0.0408366,0.0101957,0.118139,8.52107e-05,0.11844,-0.000301347,-5.62271,-42.6665,-156.509,-35.8467,0.161293,0.161293,-0.0806463
18.1251,1,0.3,-0.0407804,0,-0.0407804,0.0102585,0.118139,8.52107e-05,0.11844,-0.000301347,-5.62271,-42.6665,-156.509,-35.8467,0.164289,0.164289,-0.0821446
18.1301,1,0.3,-0.0407223,0,-0.0407223,0.0103324,0.118098,-0.000865754,0.11844,-0.00034185,-5.62271,-42.6665,-156.509,-35.8467,0.127342,0.127342,-0.0636709
18.1351,1,0.3,-0.0406627,0,-0.0406627,0.0104181,0.118098,-0.000865754,0.11844,-0.00034185,-5.62271,-42.6665,-156.509,-35.8467,0.131331,0.131331,-0.0656657
18.1401,1,0.3,-0.0406027,0,-0.0406027,0.0104957,0.118042,-0.00176907,0.11844,-0.000397582,-5.62271,-42.6665,-156.509,-35.8467,0.0938794,0.0938794,-0.0469397
18.1452,1,0.3,-0.0405429,0,-0.0405429,0.0105681,0.118042,-0.00176907,0.11844,-0.000397582,-5.62271,-42.6665,-156.509,-35.8467,0.0973012,0.0973012,-0.0486506
18.1501,1,0.3,-0.0405429,0,-0.0405429,0.0105681,0.118042,-0.00176907,0.11844,-0.000397582,-5.62271,-42.6665,-156.509,-35.8467,0.0973012,0.0973012,-0.0486506
18.1551,1,0.3,-0.0404844,0,-0.0404844,0.0106164,0.11799,-0.00227731,0.11844,-0.000449943,-5.62271,-42.6665,-156.509,-35.8467,0.073279,0.073279,-0.0366395
18.16,1,0.3,-0.0404278,0,-0.0404278,0.0106444,0.11799,-0.00227731,0.11844,-0.000449943,-5.62271,-42.6665,-156.509,-35.8467,0.074791,0.074791,-0.0373955
18.1651,1,0.3,-0.040373,0,-0.040373,0.0106536,0.117956,-0.00232289,0.11844,-0.000483673,-5.62271,-42.6665,-156.509,-35.8467,0.0685793,0.0685793,-0.0342897
18.1701,1,0.3,-0.0403206,0,-0.0403206,0.0106333,0.117956,-0.00232289,0.11844,-0.000483673,-5.62271,-42.6665,-156.509,-35.8467,0.0680083,0.0680083,-0.0340042
18.1751,1,0.3,-0.040271,0,-0.040271,0.0105866,0.117949,-0.00176901,0.11844,-0.000491475,-5.62271,-42.6665,-156.509,-35.8467,0.0849291,0.0849291,-0.0424645
18.1801,1,0.3,-0.0402243,0,-0.0402243,0.0105125,0.117949,-0.00176901,0.11844,-0.000491475,-5.62271,-42.6665,-156.509,-35.8467,0.0820293,0.0820293,-0.0410146
18.1851,1,0.3,-0.0401805,0,-0.0401805,0.0104129,0.117972,-0.000701825,0.11844,-0.000467537,-5.62271,-42.6665,-156.509,-35.8467,0.120025,0.120025,-0.0600126
18.1901,1,0.3,-0.0401392,0,-0.0401392,0.0102969,0.117972,-0.000701825,0.11844,-0.000467537,-5.62271,-42.6665,-156.509,-35.8467,0.115308,0.115308,-0.0576541
18.1951,1,0.3,-0.0400988,0,-0.0400988,0.0101852,0.11802,0.000395859,0.11844,-0.000419515,-5.62271,-42.6665,-156.509,-35.8467,0.157634,0.157634,-0.078817
18.2001,1,0.3,-0.0400588,0,-0.0400588,0.0100751,0.11802,0.000395859,0.11844,-0.000419515,-5.62271,-42.6665,-156.509,-35.8467,0.153164,0.153164,-0.0765821
18.2051,1,0.3,-0.0400178,0,-0.0400178,0.00998819,0.11807,0.00113022,0.11844,-0.000370235,-5.62271,-42.6665,-156.509,-35.8467,0.183722,0.183722,-0.0918611
18.2101,1,0.3,-0.0399752,0,-0.0399752,0.00992033,0.11807,0.00113022,0.11844,-0.000370235,-5.62271,-42.6665,-156.509,-35.8467,0.181066,0.181066,-0.0905332
18.2151,1,0.3,-0.0399303,0,-0.0399303,0.00988564,0.1181,0.00124212,0.11844,-0.000339528,-5.62271,-42.6665,-156.509,-35.8467,0.188656,0.188656,-0.0943281
18.2201,1,0.3,-0.0398825,0,-0.0398825,0.00988023,0.1181,0.00124212,0.11844,-0.000339528,-5.62271,-42.6665,-156.509,-35.8467,0.188694,0.188694,-0.0943471
18.2251,1,0.3,-0.0398317,0,-0.0398317,0.00990568,0.1181,0.000705061,0.11844,-0.000340116,-5.62271,-42.6665,-156.509,-35.8467,0.170721,0.170721,-0.0853607
18.2301,1,0.3,-0.039778,0,-0.039778,0.00995961,0.1181,0.000705061,0.11844,-0.000340116,-5.62271,-42.6665,-156.509,-35.8467,0.173324,0.173324,-0.0866622
18.2351,1,0.3,-0.0397219,0,-0.0397219,0.0100307,0.118067,-0.000266667,0.11844,-0.00037292,-5.62271,-42.6665,-156.509,-35.8467,0.136704,0.136704,-0.0683518
18.2401,1,0.3,-0.0396637,0,-0.0396637,0.0101188,0.118067,-0.000266667,0.11844,-0.00037292,-5.62271,-42.6665,-156.509,-35.8467,0.14079,0.14079,-0.0703952
18.2451,1,0.3,-0.0396047,0,-0.0396047,0.010204,0.118013,-0.00129926,0.11844,-0.000426808,-5.62271,-42.6665,-156.509,-35.8467,0.0993102,0.0993102,-0.0496551
18.2501,1,0.3,-0.0395454,0,-0.0395454,0.0102886,0.118013,-0.00129926,0.11844,-0.000426808,-5.62271,-42.6665,-156.509,-35.8467,0.103255,0.103255,-0.0516273
18.2551,1,0.3,-0.0394869,0,-0.0394869,0.0103516,0.117957,-0.00199931,0.11844,-0.000482816,-5.62271,-42.6665,-156.509,-35.8467,0.0724096,0.0724096,-0.0362048
18.2601,1,0.3,-0.0394301,0,-0.0394301,0.0103966,0.117957,-0.00199931,0.11844,-0.000482816,-5.62271,-42.6665,-156.509,-35.8467,0.0746486,0.0746486,-0.0373243
18.2651,1,0.3,-0.0393756,0,-0.0393756,0.0104093,0.117919,-0.00209993,0.11844,-0.000521245,-5.62271,-42.6665,-156.509,-35.8467,0.0658765,0.0658765,-0.0329382
18.2701,1,0.3,-0.0393241,0,-0.0393241,0.0103935,0.117919,-0.00209993,0.11844,-0.000521245,-5.62271,-42.6665,-156.509,-35.8467,0.0654898,0.0654898,-0.0327449
18.2751,1,0.3,-0.0392755,0,-0.0392755,0.0103468,0.117911,-0.00155892,0.11844,-0.000528982,-5.62271,-42.6665,-156.509,-35.8467,0.0819549,0.0819549,-0.0409775
18.2801,1,0.3,-0.0392301,0,-0.0392301,0.0102716,0.117911,-0.00155892,0.11844,-0.000528982,-5.62271,-42.6665,-156.509,-35.8467,0.0790024,0.0790024,-0.0395012
18.2851,1,0.3,-0.0391871,0,-0.0391871,0.0101785,0.117936,-0.000572788,0.11844,-0.000504321,-5.62271,-42.6665,-156.509,-35.8467,0.114481,0.114481,-0.0572407
18.2901,1,0.3,-0.0391465,0,-0.0391465,0.0100675,0.117936,-0.000572788,0.11844,-0.000504321,-5.62271,-42.6665,-156.509,-35.8467,0.109974,0.109974,-0.0549868
18.2951,1,0.3,-0.0391069,0,-0.0391069,0.00995807,0.117982,0.00049793,0.11844,-0.000457515,-5.62271,-42.6665,-156.509,-35.8467,0.151233,0.151233,-0.0756165
18.3001,1,0.3,-0.0390679,0,-0.0390679,0.00984784,0.117982,0.00049793,0.11844,-0.000457515,-5.62271,-42.6665,-156.509,-35.8467,0.146749,0.146749,-0.0733746
18.3051,1,0.3,-0.0390282,0,-0.0390282,0.00975792,0.118033,0.00126365,0.11844,-0.000406888,-5.62271,-42.6665,-156.509,-35.8467,0.178508,0.178508,-0.0892539
18.3101,1,0.3,-0.0389873,0,-0.0389873,0.00968452,0.118033,0.00126365,0.11844,-0.000406888,-5.62271,-42.6665,-156.509,-35.8467,0.175606,0.175606,-0.0878032
18.3151,1,0.3,-0.0389441,0,-0.0389441,0.00964252,0.118068,0.00145055,0.11844,-0.000371976,-5.62271,-42.6665,-156.509,-35.8467,0.186221,0.186221,-0.0931104
18.3201,1,0.3,-0.0388984,0,-0.0388984,0.00962805,0.118068,0.00145055,0.11844,-0.000371976,-5.62271,-42.6665,-156.509,-35.8467,0.185861,0.185861,-0.0929304
18.3251,1,0.3,-0.0388498,0,-0.0388498,0.00964437,0.118074,0.00100139,0.11844,-0.000366273,-5.62271,-42.6665,-156.509,-35.8467,0.171622,0.171622,-0.0858109
18.3301,1,0.3,-0.0387983,0,-0.0387983,0.00968889,0.118074,0.00100139,0.11844,-0.000366273,-5.62271,-42.6665,-156.509,-35.8467,0.173811,0.173811,-0.0869056
18.3351,1,0.3,-0.0387443,0,-0.0387443,0.00975218,0.118048,9.51632e-05,0.11844,-0.000392266,-5.62271,-42.6665,-156.509,-35.8467,0.140261,0.140261,-0.0701307
18.3401,1,0.3,-0.0386883,0,-0.0386883,0.00983386,0.118048,9.51632e-05,0.11844,-0.000392266,-5.62271,-42.6665,-156.509,-35.8467,0.144062,0.144062,-0.0720309
18.3451,1,0.3,-0.0386311,0,-0.0386311,0.00991543,0.117999,-0.000921032,0.11844,-0.000440593,-5.62271,-42.6665,-156.509,-35.8467,0.103872,0.103872,-0.0519362
18.3501,1,0.3,-0.0385734,0,-0.0385734,0.0099988,0.117999,-0.000921032,0.11844,-0.000440593,-5.62271,-42.6665,-156.509,-35.8467,0.107754,0.107754,-0.0538768
18.355,1,0.3,-0.0385734,0,-0.0385734,0.0099988,0.117946,-0.00166204,0.11844,-0.000493611,-5.62271,-42.6665,-156.509,-35.8467,0.0728933,0.0728933,-0.0364466
18.3601,1,0.3,-0.0385164,0,-0.0385164,0.0100634,0.117946,-0.00166204,0.11844,-0.000493611,-5.62271,-42.6665,-156.509,-35.8467,0.0759693,0.0759693,-0.0379847
18.365,1,0.3,-0.0384607,0,-0.0384607,0.0101126,0.117908,-0.00183116,0.11844,-0.000531736,-5.62271,-42.6665,-156.509,-35.8467,0.0663529,0.0663529,-0.0331765
18.37,1,0.3,-0.0384072,0,-0.0384072,0.0101299,0.117908,-0.00183116,0.11844,-0.000531736,-5.62271,-42.6665,-156.509,-35.8467,0.0673925,0.0673925,-0.0336963
18.3751,1,0.3,-0.0383565,0,-0.0383565,0.0101194,0.117908,-0.00183116,0.11844,-0.000531736,-5.62271,-42.6665,-156.509,-35.8467,0.0672288,0.0672288,-0.0336144
18.3801,1,0.3,-0.0383088,0,-0.0383088,0.0100783,0.1179,-0.0013622,0.11844,-0.00054025,-5.62271,-42.6665,-156.509,-35.8467,0.0812242,0.0812242,-0.0406121
18.3851,1,0.3,-0.0382641,0,-0.0382641,0.0100097,0.1179,-0.0013622,0.11844,-0.00054025,-5.62271,-42.6665,-156.509,-35.8467,0.0785476,0.0785476,-0.0392738
18.3901,1,0.3,-0.0382223,0,-0.0382223,0.00991563,0.117924,-0.000370741,0.11844,-0.000516038,-5.62271,-42.6665,-156.509,-35.8467,0.114098,0.114098,-0.057049
18.3951,1,0.3,-0.0381829,0,-0.0381829,0.00980524,0.117924,-0.000370741,0.11844,-0.000516038,-5.62271,-42.6665,-156.509,-35.8467,0.109609,0.109609,-0.0548046
18.4001,1,0.3,-0.0381457,0,-0.0381457,0.00967852,0.117975,0.000877829,0.11844,-0.000464683,-5.62271,-42.6665,-156.509,-35.8467,0.157207,0.157207,-0.0786033
18.4051,1,0.3,-0.0381097,0,-0.0381097,0.0095526,0.117975,0.000877829,0.11844,-0.000464683,-5.62271,-42.6665,-156.509,-35.8467,0.152037,0.152037,-0.0760183
18.4101,1,0.3,-0.0380728,0,-0.0380728,0.00945167,0.118036,0.00173831,0.11844,-0.00040366,-5.62271,-42.6665,-156.509,-35.8467,0.188334,0.188334,-0.094167
18.4151,1,0.3,-0.0380342,0,-0.0380342,0.00937123,0.118036,0.00173831,0.11844,-0.00040366,-5.62271,-42.6665,-156.509,-35.8467,0.185119,0.185119,-0.0925594
18.4201,1,0.3,-0.0379929,0,-0.0379929,0.00932816,0.118078,0.00190574,0.11844,-0.000362446,-5.62271,-42.6665,-156.509,-35.8467,0.195965,0.195965,-0.0979824
18.4251,1,0.3,-0.0379485,0,-0.0379485,0.00931794,0.118078,0.00190574,0.11844,-0.000362446,-5.62271,-42.6665,-156.509,-35.8467,0.195779,0.195779,-0.0978894
18.4301,1,0.3,-0.0379008,0,-0.0379008,0.00934355,0.118084,0.00132867,0.11844,-0.00035628,-5.62271,-42.6665,-156.509,-35.8467,0.177419,0.177419,-0.0887094
18.4351,1,0.3,-0.0378496,0,-0.0378496,0.00940209,0.118084,0.00132867,0.11844,-0.00035628,-5.62271,-42.6665,-156.509,-35.8467,0.180205,0.180205,-0.0901023
18.4401,1,0.3,-0.0377956,0,-0.0377956,0.00948165,0.118053,0.000232178,0.11844,-0.00038728,-5.62271,-42.6665,-156.509,-35.8467,0.139745,0.139745,-0.0698727
18.4451,1,0.3,-0.0377391,0,-0.0377391,0.00958196,0.118053,0.000232178,0.11844,-0.00038728,-5.62271,-42.6665,-156.509,-35.8467,0.144343,0.144343,-0.0721714
18.4501,1,0.3,-0.0376815,0,-0.0376815,0.00968082,0.117996,-0.000967686,0.11844,-0.000443708,-5.62271,-42.6665,-156.509,-35.8467,0.0970423,0.0970423,-0.0485211
18.4551,1,0.3,-0.0376233,0,-0.0376233,0.00978064,0.117996,-0.000967686,0.11844,-0.000443708,-5.62271,-42.6665,-156.509,-35.8467,0.101628,0.101628,-0.050814
18.4601,1,0.3,-0.037566,0,-0.037566,0.00985727,0.117936,-0.00181973,0.11844,-0.000504432,-5.62271,-42.6665,-156.509,-35.8467,0.0651727,0.0651727,-0.0325863
18.4651,1,0.3,-0.0375104,0,-0.0375104,0.00991482,0.117936,-0.00181973,0.11844,-0.000504432,-5.62271,-42.6665,-156.509,-35.8467,0.0679411,0.0679411,-0.0339705
18.4701,1,0.3,-0.0374573,0,-0.0374573,0.00993625,0.117893,-0.00200532,0.11844,-0.000546835,-5.62271,-42.6665,-156.509,-35.8467,0.0558644,0.0558644,-0.0279322
18.4751,1,0.3,-0.0374075,0,-0.0374075,0.00992578,0.117893,-0.00200532,0.11844,-0.000546835,-5.62271,-42.6665,-156.509,-35.8467,0.0556981,0.0556981,-0.027849
18.4801,1,0.3,-0.037361,0,-0.037361,0.00987978,0.117885,-0.00145566,0.11844,-0.000555225,-5.62271,-42.6665,-156.509,-35.8467,0.0723872,0.0723872,-0.0361936
18.4851,1,0.3,-0.0373181,0,-0.0373181,0.00980099,0.117885,-0.00145566,0.11844,-0.000555225,-5.62271,-42.6665,-156.509,-35.8467,0.0692665,0.0692665,-0.0346333
18.4901,1,0.3,-0.0372781,0,-0.0372781,0.00970048,0.117913,-0.000375548,0.11844,-0.000526608,-5.62271,-42.6665,-156.509,-35.8467,0.1084,0.1084,-0.0542001
18.4951,1,0.3,-0.0372408,0,-0.0372408,0.00957843,0.117913,-0.000375548,0.11844,-0.000526608,-5.62271,-42.6665,-156.509,-35.8467,0.103403,0.103403,-0.0517015
18.5001,1,0.3,-0.0372048,0,-0.0372048,0.00945648,0.117968,0.000834659,0.11844,-0.000471712,-5.62271,-42.6665,-156.509,-35.8467,0.150375,0.150375,-0.0751877
18.5052,1,0.3,-0.0371696,0,-0.0371696,0.00933215,0.117968,0.000834659,0.11844,-0.000471712,-5.62271,-42.6665,-156.509,-35.8467,0.145269,0.145269,-0.0726343
18.5101,1,0.3,-0.0371339,0,-0.0371339,0.00922956,0.118029,0.00172903,0.11844,-0.000410904,-5.62271,-42.6665,-156.509,-35.8467,0.18267,0.18267,-0.091335
18.5151,1,0.3,-0.0370967,0,-0.0370967,0.00914449,0.118029,0.00172903,0.11844,-0.000410904,-5.62271,-42.6665,-156.509,-35.8467,0.179249,0.179249,-0.0896247
18.5201,1,0.3,-0.0370572,0,-0.0370572,0.00909463,0.118073,0.0019819,0.11844,-0.000366566,-5.62271,-42.6665,-156.509,-35.8467,0.193348,0.193348,-0.0966739
18.5251,1,0.3,-0.0370148,0,-0.0370148,0.00907552,0.118073,0.0019819,0.11844,-0.000366566,-5.62271,-42.6665,-156.509,-35.8467,0.192771,0.192771,-0.0963856
18.5301,1,0.3,-0.0369691,0,-0.0369691,0.00909195,0.118085,0.0015079,0.11844,-0.000354774,-5.62271,-42.6665,-156.509,-35.8467,0.178583,0.178583,-0.0892915
18.5351,1,0.3,-0.0369201,0,-0.0369201,0.00914084,0.118085,0.0015079,0.11844,-0.000354774,-5.62271,-42.6665,-156.509,-35.8467,0.180945,0.180945,-0.0904725
18.5401,1,0.3,-0.0368682,0,-0.0368682,0.00921245,0.118061,0.00049189,0.11844,-0.000379376,-5.62271,-42.6665,-156.509,-35.8467,0.144021,0.144021,-0.0720104
18.5451,1,0.3,-0.0368138,0,-0.0368138,0.00930618,0.118061,0.00049189,0.11844,-0.000379376,-5.62271,-42.6665,-156.509,-35.8467,0.148325,0.148325,-0.0741627
18.5501,1,0.3,-0.036758,0,-0.036758,0.00940149,0.118009,-0.000681622,0.11844,-0.000430657,-5.62271,-42.6665,-156.509,-35.8467,0.102613,0.102613,-0.0513067
18.5551,1,0.3,-0.0367014,0,-0.0367014,0.00950041,0.118009,-0.000681622,0.11844,-0.000430657,-5.62271,-42.6665,-156.509,-35.8467,0.107152,0.107152,-0.0535761
18.5601,1,0.3,-0.0366454,0,-0.0366454,0.00957941,0.117951,-0.0015726,0.11844,-0.000489043,-5.62271,-42.6665,-156.509,-35.8467,0.0697607,0.0697607,-0.0348804
18.5651,1,0.3,-0.0365908,0,-0.0365908,0.0096423,0.117951,-0.0015726,0.11844,-0.000489043,-5.62271,-42.6665,-156.509,-35.8467,0.0727515,0.0727515,-0.0363757
18.5701,1,0.3,-0.0365384,0,-0.0365384,0.00967133,0.117908,-0.00184923,0.11844,-0.00053244,-5.62271,-42.6665,-156.509,-35.8467,0.0575761,0.0575761,-0.0287881
18.5751,1,0.3,-0.036489,0,-0.036489,0.00967065,0.117908,-0.00184923,0.11844,-0.00053244,-5.62271,-42.6665,-156.509,-35.8467,0.0578251,0.0578251,-0.0289126
18.5801,1,0.3,-0.0364429,0,-0.0364429,0.00963489,0.117896,-0.00141026,0.11844,-0.000544452,-5.62271,-42.6665,-156.509,-35.8467,0.0704147,0.0704147,-0.0352073
18.5851,1,0.3,-0.0364001,0,-0.0364001,0.00956694,0.117896,-0.00141026,0.11844,-0.000544452,-5.62271,-42.6665,-156.509,-35.8467,0.0677556,0.0677556,-0.0338778
18.5901,1,0.3,-0.0363604,0,-0.0363604,0.00947574,0.11792,-0.000420919,0.11844,-0.000520427,-5.62271,-42.6665,-156.509,-35.8467,0.103313,0.103313,-0.0516564
18.5951,1,0.3,-0.0363233,0,-0.0363233,0.00936183,0.11792,-0.000420919,0.11844,-0.000520427,-5.62271,-42.6665,-156.509,-35.8467,0.098661,0.098661,-0.0493305
18.6001,1,0.3,-0.0362878,0,-0.0362878,0.00924509,0.117971,0.000750335,0.11844,-0.000469102,-5.62271,-42.6665,-156.509,-35.8467,0.143898,0.143898,-0.0719492
18.6051,1,0.3,-0.0362533,0,-0.0362533,0.00912347,0.117971,0.000750335,0.11844,-0.000469102,-5.62271,-42.6665,-156.509,-35.8467,0.138903,0.138903,-0.0694516
18.6101,1,0.3,-0.0362185,0,-0.0362185,0.00902039,0.118031,0.00167006,0.11844,-0.000409262,-5.62271,-42.6665,-156.509,-35.8467,0.177036,0.177036,-0.0885178
18.6151,1,0.3,-0.0361826,0,-0.0361826,0.00893193,0.118031,0.00167006,0.11844,-0.000409262,-5.62271,-42.6665,-156.509,-35.8467,0.173463,0.173463,-0.0867315
18.6201,1,0.3,-0.0361446,0,-0.0361446,0.00887638,0.118077,0.00200116,0.11844,-0.000362696,-5.62271,-42.6665,-156.509,-35.8467,0.190463,0.190463,-0.0952316
18.6251,1,0.3,-0.036104,0,-0.036104,0.00884938,0.118077,0.00200116,0.11844,-0.000362696,-5.62271,-42.6665,-156.509,-35.8467,0.18954,0.18954,-0.0947699
18.6301,1,0.3,-0.0360603,0,-0.0360603,0.00885737,0.118094,0.00162733,0.11844,-0.000346093,-5.62271,-42.6665,-156.509,-35.8467,0.179324,0.179324,-0.0896621
18.6351,1,0.3,-0.0360603,0,-0.0360603,0.00885737,0.118094,0.00162733,0.11844,-0.000346093,-5.62271,-42.6665,-156.509,-35.8467,0.179324,0.179324,-0.0896621
18.6401,1,0.3,-0.0359635,0,-0.0359635,0.00896104,0.118075,0.000694588,0.11844,-0.000364883,-5.62271,-42.6665,-156.509,-35.8467,0.147915,0.147915,-0.0739577
18.6451,1,0.3,-0.0359635,0,-0.0359635,0.00896104,0.118075,0.000694588,0.11844,-0.000364883,-5.62271,-42.6665,-156.509,-35.8467,0.147915,0.147915,-0.0739577
18.6501,1,0.3,-0.0359111,0,-0.0359111,0.00904713,0.118075,0.000694588,0.11844,-0.000364883,-5.62271,-42.6665,-156.509,-35.8467,0.151883,0.151883,-0.0759416
18.6551,1,0.3,-0.0358571,0,-0.0358571,0.0091377,0.118029,-0.00043442,0.11844,-0.000410861,-5.62271,-42.6665,-156.509,-35.8467,0.108384,0.108384,-0.0541918
18.6601,1,0.3,-0.0358023,0,-0.0358023,0.00923235,0.118029,-0.00043442,0.11844,-0.000410861,-5.62271,-42.6665,-156.509,-35.8467,0.11273,0.11273,-0.0563651
18.6651,1,0.3,-0.0357465,0,-0.0357465,0.00933275,0.117971,-0.00156311,0.11844,-0.000469274,-5.62271,-42.6665,-156.509,-35.8467,0.0677252,0.0677252,-0.0338626
18.6701,1,0.3,-0.0356909,0,-0.0356909,0.00941851,0.117971,-0.00156311,0.11844,-0.000469274,-5.62271,-42.6665,-156.509,-35.8467,0.0716971,0.0716971,-0.0358486
18.6751,1,0.3,-0.0356376,0,-0.0356376,0.00946789,0.117916,-0.00204417,0.11844,-0.000523604,-5.62271,-42.6665,-156.509,-35.8467,0.0483564,0.0483564,-0.0241782
18.6801,1,0.3,-0.0355873,0,-0.0355873,0.00948572,0.117916,-0.00204417,0.11844,-0.000523604,-5.62271,-42.6665,-156.509,-35.8467,0.0493999,0.0493999,-0.0246999
18.6851,1,0.3,-0.0355406,0,-0.0355406,0.00946261,0.117895,-0.00170914,0.11844,-0.000545067,-5.62271,-42.6665,-156.509,-35.8467,0.0573269,0.0573269,-0.0286634
18.6901,1,0.3,-0.0354978,0,-0.0354978,0.0094023,0.117895,-0.00170914,0.11844,-0.000545067,-5.62271,-42.6665,-156.509,-35.8467,0.0549945,0.0549945,-0.0274972
18.6951,1,0.3,-0.0354585,0,-0.0354585,0.00931177,0.117915,-0.000686839,0.11844,-0.000525377,-5.62271,-42.6665,-156.509,-35.8467,0.0910805,0.0910805,-0.0455402
