time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,u_raw,u_model,tau_each
13.861,0.5,0.64,0,-0.0288131,-0.0310108,0.00219773,-3.34395e-05,0.0309158,2.34062e-07,0.0309687,0.0309687,-5.29048e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80805e-05,2.80291e-05,0,0,0.00221555,-3.62348e-05,0,1,0,0,0,0,0,0,-7.35642e-05,-7.35642e-05,3.67821e-05
13.866,0.5,0.64,0,-0.0288133,-0.0310108,0.00219754,-3.36848e-05,0.0309158,2.34062e-07,0.0309687,0.0309687,-5.29048e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80805e-05,2.80296e-05,0,0,0.00221537,-3.62094e-05,0,1,0,0,0,0,0,0,-8.67628e-05,-8.67628e-05,4.33814e-05
13.871,0.5,0.64,0,-0.0288135,-0.0310108,0.00219735,-3.39016e-05,0.0309159,1.6433e-06,0.0309687,0.0309687,-5.28274e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80394e-05,2.80297e-05,0,0,0.00221519,-3.61864e-05,0,1,0,0,0,0,0,0,8.98666e-06,8.98666e-06,-4.49333e-06
13.876,0.5,0.64,0,-0.0288137,-0.0310108,0.00219716,-3.40987e-05,0.0309159,1.6433e-06,0.0309687,0.0309687,-5.28274e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80394e-05,2.80298e-05,0,0,0.00221501,-3.61657e-05,0,1,0,0,0,0,0,0,-1.85161e-06,-1.85161e-06,9.25804e-07
13.881,0.5,0.64,0,-0.0288139,-0.0310108,0.00219697,-3.42277e-05,0.030916,2.3997e-06,0.0309687,0.0309687,-5.27582e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80026e-05,2.80295e-05,0,0,0.00221483,-3.61464e-05,0,1,0,0,0,0,0,0,5.49199e-05,5.49199e-05,-2.746e-05
13.885,0.5,0.64,0,-0.028814,-0.0310108,0.00219679,-3.42994e-05,0.030916,2.3997e-06,0.0309687,0.0309687,-5.27582e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80026e-05,2.80293e-05,0,0,0.00221469,-3.61317e-05,0,1,0,0,0,0,0,0,5.02664e-05,5.02664e-05,-2.51332e-05
13.89,0.5,0.64,0,-0.028814,-0.0310108,0.00219679,-3.42994e-05,0.030916,2.25518e-06,0.0309687,0.0309687,-5.27217e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.79833e-05,2.80289e-05,0,0,0.00221451,-3.61134e-05,0,1,0,0,0,0,0,0,4.97141e-05,4.97141e-05,-2.48571e-05
13.895,0.5,0.64,0,-0.0288142,-0.0310108,0.00219662,-3.42887e-05,0.030916,2.25518e-06,0.0309687,0.0309687,-5.27217e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.79833e-05,2.80284e-05,0,0,0.00221433,-3.60953e-05,0,1,0,0,0,0,0,0,4.9128e-05,4.9128e-05,-2.4564e-05
13.9,0.5,0.64,0,-0.0288144,-0.0310108,0.00219645,-3.42046e-05,0.030916,2.25518e-06,0.0309687,0.0309687,-5.27217e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.79833e-05,2.8028e-05,0,0,0.00221416,-3.60765e-05,0,1,0,0,0,0,0,0,5.21786e-05,5.21786e-05,-2.60893e-05
13.905,0.5,0.64,0,-0.0288145,-0.0310108,0.00219629,-3.40534e-05,0.030916,1.28808e-06,0.0309687,0.0309687,-5.27302e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.79878e-05,2.80276e-05,0,0,0.00221398,-3.60563e-05,0,1,0,0,0,0,0,0,-4.7294e-06,-4.7294e-06,2.3647e-06
13.91,0.5,0.64,0,-0.0288147,-0.0310108,0.00219614,-3.38407e-05,0.030916,1.28808e-06,0.0309687,0.0309687,-5.27302e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.79878e-05,2.80272e-05,0,0,0.0022138,-3.60343e-05,0,1,0,0,0,0,0,0,4.6933e-06,4.6933e-06,-2.34665e-06
13.915,0.5,0.64,0,-0.0288148,-0.0310108,0.002196,-3.35698e-05,0.0309159,-3.025e-07,0.0309687,0.0309687,-5.2782e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80153e-05,2.8027e-05,0,0,0.00221362,-3.60098e-05,0,1,0,0,0,0,0,0,-9.59969e-05,-9.59969e-05,4.79984e-05
13.92,0.5,0.64,0,-0.028815,-0.0310108,0.00219586,-3.32753e-05,0.0309159,-3.025e-07,0.0309687,0.0309687,-5.2782e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80153e-05,2.80269e-05,0,0,0.00221345,-3.59826e-05,0,1,0,0,0,0,0,0,-8.25024e-05,-8.25024e-05,4.12512e-05
13.925,0.5,0.64,0,-0.0288151,-0.0310108,0.00219572,-3.30068e-05,0.0309159,-1.73025e-06,0.0309687,0.0309687,-5.28607e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.8057e-05,2.80272e-05,0,0,0.00221331,-3.59588e-05,0,1,0,0,0,0,0,0,-0.000179299,-0.000179299,8.96494e-05
