time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,u_raw,u_model,tau_each
65.091,0.5,0.64,0,-0.10109,-0.0946181,-0.00647238,0.000276005,0.0309102,2.4331e-07,0.0300267,0.0307895,0.000120749,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000468958,-0.000468871,-0.000404868,0,-0.00661891,0.000297491,-2.68122e-05,1,0,1,0,0,0,0.994,0.000676533,0.000676533,-0.000338266
65.096,0.5,0.64,0,-0.101089,-0.0946181,-0.00647102,0.000275694,0.0309102,2.4331e-07,0.0300267,0.0307895,0.000120749,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000468958,-0.000468872,-0.000404868,0,-0.00661744,0.000297275,-2.68122e-05,1,0,1,0,0,0,0.989,0.000669975,0.000669975,-0.000334987
65.101,0.5,0.64,0,-0.101088,-0.0946181,-0.00646968,0.00027537,0.0309103,1.00869e-06,0.0300267,0.0307895,0.000120785,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000468977,-0.000468873,-0.000404868,0,-0.00661597,0.000297057,-2.68122e-05,1,0,1,0,0,0,0.984,0.000719834,0.000719834,-0.000359917
65.106,0.5,0.64,0,-0.101086,-0.0946181,-0.00646833,0.000275031,0.0309103,1.00869e-06,0.0300267,0.0307895,0.000120785,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000468977,-0.000468874,-0.000404868,0,-0.0066145,0.000296837,-2.68122e-05,1,0,1,0,0,0,0.979,0.000711858,0.000711858,-0.000355929
65.111,0.5,0.64,0,-0.101085,-0.0946181,-0.00646699,0.000274705,0.0309103,1.72021e-06,0.0300267,0.0307895,0.000120833,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469003,-0.000468875,-0.000404868,0,-0.00661303,0.000296617,-2.68122e-05,1,0,1,0,0,0,0.974,0.000760767,0.000760767,-0.000380384
65.116,0.5,0.64,0,-0.101084,-0.0946181,-0.00646565,0.000274386,0.0309103,1.72021e-06,0.0300267,0.0307895,0.000120833,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469003,-0.000468877,-0.000404868,0,-0.00661156,0.000296396,-2.68122e-05,1,0,1,0,0,0,0.969,0.000753766,0.000753766,-0.000376883
65.121,0.5,0.64,0,-0.101082,-0.0946181,-0.00646431,0.000274101,0.0309104,2.12493e-06,0.0300267,0.0307895,0.000120877,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469026,-0.000468878,-0.000404868,0,-0.0066101,0.000296174,-2.68122e-05,1,0,1,0,0,0,0.964,0.000784542,0.000784542,-0.000392271
65.126,0.5,0.64,0,-0.101081,-0.0946181,-0.00646296,0.000273842,0.0309104,2.12493e-06,0.0300267,0.0307895,0.000120877,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469026,-0.00046888,-0.000404868,0,-0.00660863,0.000295952,-2.68122e-05,1,0,1,0,0,0,0.959,0.000780493,0.000780493,-0.000390247
65.131,0.5,0.64,0,-0.10108,-0.0946181,-0.00646162,0.000273625,0.0309104,2.08618e-06,0.0300267,0.0307895,0.000120906,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469042,-0.000468881,-0.000404868,0,-0.00660717,0.00029573,-2.68122e-05,1,0,1,0,0,0,0.954,0.000782889,0.000782889,-0.000391445
65.136,0.5,0.64,0,-0.10108,-0.0946181,-0.00646162,0.000273625,0.0309104,2.08618e-06,0.0300267,0.0307895,0.000120906,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469042,-0.000468883,-0.000404868,0,-0.00660572,0.00029551,-2.68122e-05,1,0,1,0,0,0,0.949,0.000782889,0.000782889,-0.000391445
65.141,0.5,0.64,0,-0.101077,-0.0946181,-0.00645891,0.000273298,0.0309104,1.62848e-06,0.0300267,0.0307895,0.000120913,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469045,-0.000468884,-0.000404868,0,-0.00660426,0.000295289,-2.68122e-05,1,0,1,0,0,0,0.944,0.000756792,0.000756792,-0.000378396
65.145,0.5,0.64,0,-0.101076,-0.0946181,-0.00645756,0.000273185,0.0309104,1.62848e-06,0.0300267,0.0307895,0.000120913,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469045,-0.000468886,-0.000404868,0,-0.00660309,0.000295113,-2.68122e-05,1,0,1,0,0,0,0.94,0.000759894,0.000759894,-0.000379947
65.15,0.5,0.64,0,-0.101074,-0.0946181,-0.0064562,0.000273088,0.0309104,9.23273e-07,0.0300267,0.0307895,0.000120899,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469038,-0.000468887,-0.000404868,0,-0.00660163,0.000294894,-2.68122e-05,1,0,1,0,0,0,0.935,0.000715818,0.000715818,-0.000357909
