time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,u_raw,u_model,tau_each
176.274,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.46717e-14,0.0309153,-3.93603e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.73242e-14,0,1,0,0,0,0,0,0,-3.29295e-14,-3.29295e-14,1.64648e-14
176.279,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.46347e-14,0.0309153,-3.93603e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.72975e-14,0,1,0,0,0,0,0,0,-3.11254e-14,-3.11254e-14,1.55627e-14
176.284,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.45991e-14,0.0309153,-3.96897e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.72706e-14,0,1,0,0,0,0,0,0,-3.14725e-14,-3.14725e-14,1.57362e-14
176.289,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.45622e-14,0.0309153,-3.96897e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.72437e-14,0,1,0,0,0,0,0,0,-2.96683e-14,-2.96683e-14,1.48342e-14
176.294,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.45259e-14,0.0309153,-4.00531e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.72166e-14,0,1,0,0,0,0,0,0,-3.01981e-14,-3.01981e-14,1.5099e-14
176.298,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.44902e-14,0.0309153,-4.00531e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.71949e-14,0,1,0,0,0,0,0,0,-2.84564e-14,-2.84564e-14,1.42282e-14
176.303,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.44527e-14,0.0309153,-4.05e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.71676e-14,0,1,0,0,0,0,0,0,-2.94542e-14,-2.94542e-14,1.47271e-14
176.308,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.44147e-14,0.0309153,-4.05e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.71402e-14,0,1,0,0,0,0,0,0,-2.75963e-14,-2.75963e-14,1.37982e-14
176.313,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.43778e-14,0.0309153,-4.09083e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.71127e-14,0,1,0,0,0,0,0,0,-2.83814e-14,-2.83814e-14,1.41907e-14
176.318,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.43394e-14,0.0309153,-4.09083e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.70852e-14,0,1,0,0,0,0,0,0,-2.65096e-14,-2.65096e-14,1.32548e-14
176.323,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.42996e-14,0.0309153,-4.13897e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.70574e-14,0,1,0,0,0,0,0,0,-2.76151e-14,-2.76151e-14,1.38076e-14
176.328,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.42561e-14,0.0309153,-4.13897e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.70296e-14,0,1,0,0,0,0,0,0,-2.54901e-14,-2.54901e-14,1.2745e-14
176.333,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.42134e-14,0.0309153,-4.21161e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.70015e-14,0,1,0,0,0,0,0,0,-2.96414e-14,-2.96414e-14,1.48207e-14
176.338,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.41691e-14,0.0309153,-4.21161e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.69734e-14,0,1,0,0,0,0,0,0,-2.748e-14,-2.748e-14,1.374e-14
