timestamp,state,state_name,z,z_dot,gazebo_world_z,gazebo_world_z_dot,pitch,pitch_rate,acc_z,cmd_x,x,x_dot,touchdown_x_ref,hip_pos_left,knee_pos_left,hip_pos_right,knee_pos_right,hip_effort_left,knee_effort_left,hip_cmd_left,knee_cmd_left,hip_cmd_right,knee_cmd_right,actual_tau_hip_left,actual_tau_knee_left,actual_tau_hip_right,actual_tau_knee_right,hip_pos_cmd_left,knee_pos_cmd_left,hip_pos_cmd_right,knee_pos_cmd_right,tau_ff_hip,tau_ff_knee,F_z,F_z_request,F_z_limit,velocity_reached,wheels_airborne,airborne_confidence,target_takeoff_velocity,tau_body_hip,thrust_reaction_ff,flight_subphase,recovery_subphase,controller_mode,thrust_motion_elapsed,thrust_attitude_blocked,air_wheel_cmd_raw,left_wheel_vel,right_wheel_vel,attitude_arrest_stable_count,touchdown_phase,brake_ref,capture_state,target_x,x_error,cmd_target,hip_vel_left,knee_vel_left,hip_vel_right,knee_vel_right,hip_vel_cmd_left,knee_vel_cmd_left,hip_vel_cmd_right,knee_vel_cmd_right,wheel_clearance,contact_window,thrust_extension_scale,air_pd_horizon,air_pd_raw_hl,air_pd_raw_kl,air_pd_raw_hr,air_pd_raw_kr,air_pd_discrete_hl,air_pd_discrete_kl,air_pd_discrete_hr,air_pd_discrete_kr,jump_forward_speed,jump_takeoff_forward_speed,jump_pitch_ref,active_jump_pitch_ref,jump_takeoff_pitch_rate,active_jump_pitch_rate_ref,pre_jump_stable_timer,takeoff_forward_speed,air_wheel_baseline,gazebo_world_x_dot,gazebo_world_y_dot,landing_capture_vx,landing_capture_raw_offset,landing_capture_offset,landing_target_x,landing_capture_comp,landing_capture_omega,landing_forward_axis_x,landing_forward_axis_y,landing_capture_planned,flight_air_pitch_ref,flight_air_pitch_rate_ref,protective_deploy_duration,protective_deploy_rate_limited,takeoff_aligned,takeoff_sample_stamp,takeoff_clearance_left,takeoff_clearance_right,landing_wheel_ground_blend,ground_pd_horizon,ground_pd_hl,ground_pd_kl,ground_pd_hr,ground_pd_kr,world_velocity_valid,odom_twist_z,thrust_release_active,thrust_release_blend,catch_stable_time,com_world_z,com_world_vz,com_velocity_valid,com_sample_stamp,com_forward_from_axle,com_height_above_axle,com_lean,com_lean_rate,com_balance_valid,thrust_feedback_vz,ground_gravity_hl,ground_gravity_kl,ground_gravity_hr,ground_gravity_kr,hip_effort_limit,knee_effort_limit,thrust_force_before_budget,thrust_knee_pd_left,torso_force_ff,torso_feedback,torso_hip_command,torso_rate,torso_horizon,torso_imu_fresh,torso_imu_fy,torso_imu_fz,hip_common_before_allocation,hip_differential_torque,capture_com_velocity,capture_world_valid,capture_world_active,capture_world_target
8.31,3,FLIGHT,0.710708,0.64217,0.754355,0.880251,0.0606183,-0.429538,0.392818,-0.471316,0.260791,0.612987,-0.734845,0.917567,-1.3655,0.917518,-1.36549,0,0,0.966761,1.18179,0.966813,1.18186,0.966761,1.18179,0.966813,1.18186,0.951951,-1.38621,0.951904,-1.38621,0,0,0,0,0,0,1,2,1.98091,0,0,0,-1,POSITION,0.288,1,-0.471316,-5.79874,-5.79874,0,,0,0,0.0387796,0,0,6.90932,-4.40802,6.91005,-4.40889,6.81272,-3.648,6.81344,-3.6488,0.0362035,0,0,0.03,2.415,1.90944,2.41501,1.90959,0.966761,1.18179,0.966813,1.18186,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.000976808,0.540219,0,0,0,0,0,0,-0.00180817,0.999998,0,0.0606489,0.0121697,0.24,0,1,8.3,0.0362035,0.0362042,0,0,0,0,0,0,1,1.06759,0,0,0,0.561342,0.603421,1,8.3,-0.0144154,0.455135,-0.0316623,-4.10947,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-1.49165,5.52661,0,0,0.70467,1,1,-0.85697
8.32,3,FLIGHT,0.716106,0.61965,0.754355,0.880251,0.0974453,0.244374,-1.25482,-0.291316,0.26405,0.590021,-0.734845,0.989501,-1.40369,0.989458,-1.40369,0,0,0.660886,4.08277,0.660918,4.08297,0.660886,4.08277,0.660918,4.08297,1.01099,-1.40458,1.01095,-1.40459,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,-0.218479,-4.65589,-4.65589,1,,0,0,0.0387796,0,0,7.40669,-3.28581,7.40737,-3.28637,6.2322,-0.227746,6.23283,-0.228186,0.0362035,0,0,0.029,-4.89838,15.2706,-4.89856,15.2712,0.660886,4.08277,0.660918,4.08297,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.000976808,0.540219,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0608531,0.0329599,0.24,1,1,8.3,0.0362035,0.0362042,0,0,0,0,0,0,1,1.06759,0,0,0,0.561342,0.603421,1,8.3,-0.0170169,0.45814,-0.0371263,-4.44517,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,0.502847,-2.92611,0,0,0.70467,1,1,-0.862199
8.324,3,FLIGHT,0.718382,0.533402,0.77533,1.04878,0.136652,0.781907,-3.48669,-0.111316,0.266909,0.565692,-0.734845,1.05424,-1.42192,1.05421,-1.42193,0,0,1.62731,4.16557,1.62808,4.16547,1.62731,4.16557,1.62808,4.16547,1.04108,-1.40075,1.04104,-1.40076,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.0379986,-4.08446,-4.08446,1,,0,0,0.0387796,0,0,5.75467,-0.634573,5.755,-0.634621,5.80567,1.7132,5.80623,1.71298,0.0405728,0,0,0.025,-0.0103953,12.5759,-0.00925369,12.5749,1.62731,4.16557,1.62808,4.16547,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.000711991,0.43655,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0610454,0.0438905,0.24,1,1,8.32,0.0362035,0.0362042,0,0,0,0,0,0,1,1.00992,0,0,0,0.569495,0.407665,1,8.32,-0.0203165,0.458919,-0.0442413,-3.83514,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,2.8469,-8.92369,0,0,0.704034,1,1,-0.891138
8.329,3,FLIGHT,0.718382,0.533402,0.77533,1.04878,0.136652,0.781907,-3.48669,0.033156,0.266909,0.565692,-0.734845,1.05424,-1.42192,1.05421,-1.42193,0,0,2.31117,6.33699,2.31203,6.33725,2.31117,6.33699,2.31203,6.33725,1.06909,-1.38791,1.06906,-1.38792,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.033156,-4.08446,-4.08446,1,,0,0,0.0387796,0,0,5.75467,-0.634573,5.755,-0.634621,5.40357,3.37821,5.40408,3.37817,0.0405728,0,0,0.029,-1.37975,22.0772,-1.37879,22.0772,2.31117,6.33699,2.31203,6.33725,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.000711991,0.43655,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0612912,0.0543786,0.24,1,1,8.32,0.0362035,0.0362042,0,0,0,0,0,0,1,1.00992,0,0,0,0.569495,0.407665,1,8.32,-0.0203165,0.458919,-0.0442413,-3.83514,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,2.8469,-8.92369,0,0,0.704034,1,1,-0.891138
8.334,3,FLIGHT,0.717945,0.406439,0.77533,1.04878,0.171532,1.14947,-3.74427,0.21133,0.269822,0.543742,-0.734845,1.10416,-1.42181,1.10413,-1.42181,0,0,3.87608,8.33908,3.87759,8.33954,3.87608,8.33908,3.87759,8.33954,1.09515,-1.3674,1.09512,-1.3674,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.21133,-4.16165,-4.16165,1,,0,0,0.0387796,0,0,4.41814,0.498689,4.41827,0.498778,5.02483,4.78712,5.02529,4.78723,0.0405728,0,0,0.025,2.77648,24.716,2.77817,24.716,3.87608,8.33908,3.87759,8.33954,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.000711991,0.43655,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0615884,0.0644241,0.24,1,1,8.32,0.0362035,0.0362042,0,0,0,0,0,0,1,1.00992,0,0,0,0.569495,0.407665,1,8.32,-0.0239484,0.457854,-0.052258,-2.89467,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,2.2126,-6.30097,0,0,0.704034,1,1,-0.877133
8.344,3,FLIGHT,0.716239,0.279493,0.787694,0.6182,0.202253,1.42289,-4.02701,0.341767,0.269491,0.49759,-0.734845,1.14404,-1.41321,1.14401,-1.41321,0,0,5.21918,11.0217,5.22098,11.0227,5.21918,11.0217,5.22098,11.0227,1.1375,-1.315,1.13748,-1.315,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.341767,0.473657,0.473657,1,,0,0,0.0387796,0,0,3.606,1.37229,3.60607,1.37239,4.39864,6.73866,4.39902,6.73897,0.0477726,0,0,0.025,3.90289,33.2807,3.90461,33.2819,5.21918,11.0217,5.22098,11.0227,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.000887538,0.524185,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0622457,0.0813909,0.24,1,1,8.34,0.0362035,0.0362042,0,0,0,0,0,0,1,0.613138,0,0,0,0.573723,0.211406,1,8.34,-0.0274395,0.455947,-0.0601087,-2.36432,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,2.20277,-5.57846,0,0,0.703998,1,1,-0.882778
8.349,3,FLIGHT,0.716239,0.279493,0.787694,0.6182,0.202253,1.42289,-4.02701,0.33759,0.269491,0.49759,-0.734845,1.14404,-1.41321,1.14401,-1.41321,0,0,5.37894,11.7672,5.38079,11.7683,5.37894,11.7672,5.38079,11.7683,1.15869,-1.27924,1.15867,-1.27924,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.33759,0.473657,0.473657,1,,0,0,0.0387796,0,0,3.606,1.37229,3.60607,1.37239,4.07983,7.53058,4.08018,7.53096,0.0477726,0,0,0.028,2.79901,39.7959,2.80062,39.7975,5.37894,11.7672,5.38079,11.7683,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.000887538,0.524185,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0626748,0.0901973,0.24,1,1,8.34,0.0362035,0.0362042,0,0,0,0,0,0,1,0.613138,0,0,0,0.573723,0.211406,1,8.34,-0.0274395,0.455947,-0.0601087,-2.36432,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,2.20277,-5.57846,0,0,0.703998,1,1,-0.882778
8.354,3,FLIGHT,0.712983,0.146375,0.787694,0.6182,0.232237,1.66484,-4.33889,0.457457,0.267378,0.440876,-0.734845,1.1778,-1.39459,1.17777,-1.39459,0,0,5.74265,12.519,5.74436,12.5203,5.74265,12.519,5.74436,12.5203,1.17834,-1.24,1.17831,-1.24,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.457457,3.019,3.019,1,,0,0,0.0387796,0,0,3.17961,2.36528,3.17974,2.36533,3.78055,8.13593,3.78086,8.13637,0.0477726,0,0,0.025,3.22716,39.0864,3.2284,39.0888,5.74265,12.519,5.74436,12.5203,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.000887538,0.524185,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0631469,0.0985612,0.24,1,1,8.34,0.0362035,0.0362042,0,0,0,0,0,0,1,0.613138,0,0,0,0.573723,0.211406,1,8.34,-0.031067,0.452939,-0.0684826,-2.25463,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,2.36479,-5.58347,0,0,0.703998,1,1,-0.908877
8.358,3,FLIGHT,0.712983,0.146375,0.787694,0.6182,0.232237,1.66484,-4.33889,0.453636,0.267378,0.440876,-0.734845,1.1778,-1.39459,1.17777,-1.39459,0,0,5.68622,12.6445,5.68795,12.6459,5.68622,12.6445,5.68795,12.6459,1.19653,-1.19816,1.19651,-1.19816,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.453636,3.019,3.019,1,,0,0,0.0387796,0,0,3.17961,2.36528,3.17974,2.36533,3.49985,8.57148,3.50013,8.57196,0.0477726,0,0,0.028,2.19265,43.9925,2.19379,43.9953,5.68622,12.6445,5.68795,12.6459,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.000887538,0.524185,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0636597,0.106483,0.24,1,1,8.34,0.0362035,0.0362042,0,0,0,0,0,0,1,0.613138,0,0,0,0.573723,0.211406,1,8.34,-0.031067,0.452939,-0.0684826,-2.25463,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,2.36479,-5.58347,0,0,0.703998,1,1,-0.908877
8.363,3,FLIGHT,0.707777,-0.000357066,0.793515,0.291054,0.263993,1.91037,-4.92613,0.576363,0.264002,0.378599,-0.734845,1.20793,-1.36411,1.2079,-1.36411,0,0,-2.90966,-7.80581,-2.90946,-7.80612,-2.90966,-7.80581,-2.90946,-7.80612,1.21336,-1.16407,1.21334,-1.16404,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.576363,4.82271,4.82271,1,,0,0,0.0387796,0,0,2.88397,3.65647,2.88415,3.6565,3.23682,-1.32645,3.23708,-1.32671,0.0555461,0,0,0.025,2.10721,-25.5069,2.10792,-25.5081,-2.90966,-7.80581,-2.90946,-7.80612,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00100438,0.588567,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.064211,0.113961,0.24,1,1,8.36,0.0362035,0.0362042,0,0,0,0,0,0,1,0.363414,0,0,0,0.574034,0.0155378,1,8.36,-0.0350123,0.448485,-0.07791,-2.40165,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,2.99145,-6.65278,0,0,0.703939,1,1,-0.948937
8.368,3,FLIGHT,0.707777,-0.000357066,0.793515,0.291054,0.263993,1.91037,-4.92613,0.572903,0.264002,0.378599,-0.734845,1.20793,-1.36411,1.2079,-1.36411,0,0,-2.87115,-7.12651,-2.87102,-7.12678,-2.87115,-7.12651,-2.87102,-7.12678,1.22893,-1.17963,1.2289,-1.17961,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.572903,4.82271,4.82271,1,,0,0,0.0387796,0,0,2.88397,3.65647,2.88415,3.6565,2.99057,-1.0802,2.9908,-1.08043,0.0555461,0,0,0.028,1.1322,-24.9606,1.13283,-24.9618,-2.87115,-7.12651,-2.87102,-7.12678,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00100438,0.588567,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0647986,0.120998,0.24,1,1,8.36,0.0362035,0.0362042,0,0,0,0,0,0,1,0.363414,0,0,0,0.574034,0.0155378,1,8.36,-0.0350123,0.448485,-0.07791,-2.40165,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,2.99145,-6.65278,0,0,0.703939,1,1,-0.948937
8.373,3,FLIGHT,0.700366,-0.163329,0.793515,0.291054,0.298775,2.16833,-5.42137,0.703096,0.259465,0.31202,-0.734845,1.236,-1.3214,1.23597,-1.32141,0,0,-3.97157,-9.683,-3.97173,-9.68345,-3.97157,-9.683,-3.97173,-9.68345,1.2433,-1.15922,1.24328,-1.1592,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.703096,6.48052,6.48052,1,,0,0,0.0387796,0,0,2.75084,4.81071,2.75106,4.81077,2.76023,-0.591904,2.76045,-0.592123,0.0555461,0,0,0.025,0.241341,-30.6207,0.241634,-30.622,-3.97157,-9.683,-3.97173,-9.68345,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00100438,0.588567,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0654202,0.127591,0.24,1,1,8.36,0.0362035,0.0362042,0,0,0,0,0,0,1,0.363414,0,0,0,0.574034,0.0155378,1,8.36,-0.0393225,0.442352,-0.0886609,-2.60745,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,3.30975,-7.12658,0,0,0.703939,1,1,-0.980638
8.383,3,FLIGHT,0.693082,-0.287638,0.79427,0.0377132,0.332816,2.32505,-3.35565,0.785203,0.253736,0.241226,-0.734845,1.2647,-1.28179,1.26467,-1.28179,0,0,-3.22613,-6.67296,-3.22607,-6.6733,-3.22613,-6.67296,-3.22607,-6.6733,1.26641,-1.14829,1.26639,-1.14827,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.785203,8.18433,8.18433,1,,0,0,0.0387796,0,0,2.90954,3.39354,2.90969,3.3936,2.38308,-0.0580343,2.38327,-0.0582252,0.0641904,0,0,0.025,-3.15253,-19.3303,-3.15202,-19.3315,-3.22613,-6.67296,-3.22607,-6.6733,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00107608,0.636106,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.066618,0.138345,0.24,1,1,8.38,0.0362035,0.0362042,0,0,0,0,0,0,1,0.186631,0,0,0,0.570431,-0.180119,1,8.38,-0.0434102,0.436238,-0.0991839,-1.88387,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-0.803291,0.480241,0,0,0.703658,1,1,-0.883212
8.388,3,FLIGHT,0.693082,-0.287638,0.79427,0.0377132,0.332816,2.32505,-3.35565,0.782441,0.253736,0.241226,-0.734845,1.2647,-1.28179,1.26467,-1.28179,0,0,-3.17878,-6.24115,-3.17875,-6.24147,-3.17878,-6.24115,-3.17875,-6.24147,1.27784,-1.15972,1.27782,-1.1597,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.782441,8.18433,8.18433,1,,0,0,0.0387796,0,0,2.90954,3.39354,2.90969,3.3936,2.19295,0.1321,2.19313,0.131921,0.0641904,0,0,0.027,-4.0813,-18.7809,-4.08083,-18.782,-3.17878,-6.24115,-3.17875,-6.24147,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00107608,0.636106,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0673233,0.1437,0.24,1,1,8.38,0.0362035,0.0362042,0,0,0,0,0,0,1,0.186631,0,0,0,0.570431,-0.180119,1,8.38,-0.0434102,0.436238,-0.0991839,-1.88387,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-0.803291,0.480241,0,0,0.703658,1,1,-0.883212
8.393,3,FLIGHT,0.687978,-0.336649,0.79427,0.0377132,0.361969,2.37644,-1.47149,0.817568,0.246705,0.165681,-0.734845,1.29404,-1.25653,1.29401,-1.25653,0,0,-2.1815,-3.24994,-2.18109,-3.25018,-2.1815,-3.24994,-2.18109,-3.25018,1.28836,-1.14108,1.28834,-1.14107,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.817568,10.0442,10.0442,1,,0,0,0.0387796,0,0,2.90251,1.93836,2.90258,1.93843,2.0157,0.360745,2.01586,0.360577,0.0641904,0,0,0.025,-5.76947,-7.28615,-5.76853,-7.28736,-2.1815,-3.24994,-2.18109,-3.25018,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00107608,0.636106,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0680543,0.148612,0.24,1,1,8.38,0.0362035,0.0362042,0,0,0,0,0,0,1,0.186631,0,0,0,0.570431,-0.180119,1,8.38,-0.046815,0.431703,-0.108021,-1.10474,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-2.74613,4.01056,0,0,0.703658,1,1,-0.791984
8.397,3,FLIGHT,0.687978,-0.336649,0.79427,0.0377132,0.361969,2.37644,-1.47149,0.815179,0.246705,0.165681,-0.734845,1.29404,-1.25653,1.29401,-1.25653,0,0,-2.14268,-2.97903,-2.14229,-2.97924,-2.14268,-2.97903,-2.14229,-2.97924,1.29802,-1.15074,1.298,-1.15073,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.815179,10.0442,10.0442,1,,0,0,0.0387796,0,0,2.90251,1.93836,2.90258,1.93843,1.85059,0.525848,1.85075,0.525689,0.0641904,0,0,0.027,-6.66982,-6.5552,-6.6689,-6.5564,-2.14268,-2.97903,-2.14229,-2.97924,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00107608,0.636106,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0688087,0.153081,0.24,1,1,8.38,0.0362035,0.0362042,0,0,0,0,0,0,1,0.186631,0,0,0,0.570431,-0.180119,1,8.38,-0.046815,0.431703,-0.108021,-1.10474,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-2.74613,4.01056,0,0,0.703658,1,1,-0.791984
8.402,3,FLIGHT,0.684556,-0.337877,0.790843,-0.171325,0.385436,2.33324,-0.443647,0.805271,0.238881,0.0898309,-0.734845,1.32087,-1.24139,1.32085,-1.24139,0,0,-1.24799,-1.11704,-1.24721,-1.11723,-1.24799,-1.11704,-1.24721,-1.11723,1.30688,-1.13614,1.30687,-1.13613,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.805271,11.1777,11.1777,1,,0,0,0.0387796,0,0,2.48836,1.22931,2.48835,1.22941,1.69693,0.636305,1.69708,0.636154,0.0644276,0,0,0.025,-5.61807,-0.553631,-5.61661,-0.555074,-1.24799,-1.11704,-1.24721,-1.11723,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00112611,0.649407,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0695844,0.157108,0.24,1,1,8.4,0.0362035,0.0362042,0,0,0,0,0,0,1,0.0232303,0,0,0,0.5629,-0.376581,1,8.4,-0.0496532,0.428469,-0.11537,-0.439427,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-2.4297,3.79385,0,0,0.704149,1,1,-0.735645
8.407,3,FLIGHT,0.684556,-0.337877,0.790843,-0.171325,0.385436,2.33324,-0.443647,0.80326,0.238881,0.0898309,-0.734845,1.32087,-1.24139,1.32085,-1.24139,0,0,-1.22952,-0.950427,-1.22875,-0.950579,-1.22952,-0.950427,-1.22875,-0.950579,1.315,-1.14427,1.31499,-1.14425,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.80326,11.1777,11.1777,1,,0,0,0.0387796,0,0,2.48836,1.22931,2.48835,1.22941,1.55403,0.779205,1.55417,0.779061,0.0644276,0,0,0.027,-6.43793,0.236524,-6.43646,0.235077,-1.22952,-0.950427,-1.22875,-0.950579,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00112611,0.649407,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0703791,0.160693,0.24,1,1,8.4,0.0362035,0.0362042,0,0,0,0,0,0,1,0.0232303,0,0,0,0.5629,-0.376581,1,8.4,-0.0496532,0.428469,-0.11537,-0.439427,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-2.4297,3.79385,0,0,0.704149,1,1,-0.735645
8.412,3,FLIGHT,0.68186,-0.32284,0.790843,-0.171325,0.403473,2.22016,-0.0136123,0.759573,0.230729,0.0174301,-0.734845,1.34258,-1.23022,1.34255,-1.23021,0,0,-0.595922,-0.147373,-0.59486,-0.147494,-0.595922,-0.147373,-0.59486,-0.147494,1.32244,-1.13366,1.32243,-1.13365,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.759573,11.6454,11.6454,1,,0,0,0.0387796,0,0,1.91644,1.04516,1.91637,1.04527,1.42124,0.798917,1.42138,0.798778,0.0644276,0,0,0.025,-4.00445,1.82235,-4.00259,1.82077,-0.595922,-0.147373,-0.59486,-0.147494,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00112611,0.649407,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0711906,0.163835,0.24,1,1,8.4,0.0362035,0.0362042,0,0,0,0,0,0,1,0.0232303,0,0,0,0.5629,-0.376581,1,8.4,-0.0521147,0.425896,-0.121759,0.0329764,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-1.45277,2.47441,0,0,0.704149,1,1,-0.705991
8.417,3,FLIGHT,0.68186,-0.32284,0.790843,-0.171325,0.403473,2.22016,-0.0136123,0.757946,0.230729,0.0174301,-0.734845,1.34258,-1.23022,1.34255,-1.23021,0,0,-0.597295,-0.0339631,-0.596248,-0.0340498,-0.597295,-0.0339631,-0.596248,-0.0340498,1.32923,-1.14046,1.32922,-1.14044,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.757946,11.6454,11.6454,1,,0,0,0.0387796,0,0,1.91644,1.04516,1.91637,1.04527,1.29793,0.922226,1.29806,0.922092,0.0644276,0,0,0.027,-4.72194,2.58207,-4.72005,2.58047,-0.597295,-0.0339631,-0.596248,-0.0340498,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00112611,0.649407,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0720167,0.166534,0.24,1,1,8.4,0.0362035,0.0362042,0,0,0,0,0,0,1,0.0232303,0,0,0,0.5629,-0.376581,1,8.4,-0.0521147,0.425896,-0.121759,0.0329764,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-1.45277,2.47441,0,0,0.704149,1,1,-0.705991
8.422,3,FLIGHT,0.67928,-0.308581,0.781819,-0.451211,0.417141,2.06747,0.116286,0.577946,0.222696,-0.0482251,-0.734845,1.35885,-1.21939,1.35882,-1.21939,0,0,-0.263825,0.077672,-0.262645,0.0776408,-0.263825,0.077672,-0.262645,0.0776408,1.33543,-1.13299,1.33542,-1.13298,0,0,0,0,0,0,1,2,1.98091,0,0,3,-1,POSITION,0.288,1,0.694635,11.4751,11.4751,1,,0,0,0.0387796,0,0,1.40726,1.10013,1.40719,1.10022,1.18351,0.883961,1.18363,0.883832,0.0578977,0,0,0.025,-2.31559,1.72671,-2.31361,1.72528,-0.263825,0.077672,-0.262645,0.0776408,0.5,0.5,0.113,0.12875,0.45,0,0.084,0.612987,-0.285912,-0.00116353,0.654128,0.54022,0.109085,0.00872683,0.0762732,0.151379,4.95227,-0.00180817,0.999998,1,0.0728552,0.168791,0.24,1,1,8.42,0.0362035,0.0362042,0.30712,0,0,0,0,0,1,-0.220042,0,0,0,0.551443,-0.572839,1,8.42,-0.0543582,0.423542,-0.127644,0.293794,1,0.603421,0,0,0,0,75,60,0,13.224,0,0,0,0,0.03,0,-0.649781,1.31224,0,0,0.704502,1,1,-0.693004
